"file","OM","Ftrgt","Btrigger","HCR","TACconstr","BB","Blim","catch_long","catch_short","catch_medium","catch_median_long","catch_median_short","catch_median_medium","risk1_full","risk1_long","risk1_short","risk1_medium","risk3_long","risk3_short","risk3_medium","iav_long","iav_short","iav_medium","ssb_median_long","ssb_median_short","ssb_median_medium","fbar_median_long","fbar_median_short","fbar_median_medium","recovery_proportion","recovery_time","conv_failed","F_maxed","slope_long","slope_medium","slope_short"
"HCR-B_Ftrgt-0.35_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds","base",0.35,180000,"B",TRUE,TRUE,107297,117209.1155495,104117.447440374,124894.616943794,111725.4,94505.65,119225.35,0.0125714285714286,0.0104545454545455,0.0198,0.01,0.016,0.041,0.012,0.353201839576202,0.30230885584023,0.410348863215289,277363.606178592,232630.148086225,282515.630674907,0.338061316851249,0.343695839311557,0.359924806753208,1,1,0,2,0.11655605055005,0.1382,0.13502700540108
"HCR-B_Ftrgt-0.35_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","base",0.35,190000,"B",TRUE,TRUE,107297,117194.617698077,103724.203220136,125169.355963794,111937.65,94443.75,120029.8,0.0121428571428571,0.00990909090909091,0.0194,0.0098,0.016,0.041,0.012,0.354030814367814,0.302859512385087,0.411891727489243,278493.722674524,233082.146149375,284634.144617035,0.336962379929268,0.342395021205709,0.358629150113414,1,1,0,2,0.143207855973813,0.1628,0.174034806961392
"HCR-B_Ftrgt-0.35_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds","base",0.35,210000,"B",TRUE,TRUE,107297,117166.595485863,102657.9457,125969.492819116,112226.6,94258.35,120557.7,0.0115238095238095,0.00972727272727273,0.0184,0.0086,0.016,0.039,0.011,0.356641355899641,0.302892540630927,0.416503544641946,281326.70464082,234559.439101547,290228.373522842,0.334219775451147,0.337481364099191,0.356045613588785,1,1,0,2,0.203382125647786,0.2246,0.2804
"HCR-B_Ftrgt-0.35_Btrigger-220000_TACconstr-TRUE_BB-TRUE.rds","base",0.35,220000,"B",TRUE,TRUE,107297,117136.612237637,101938.03,126553.971802224,112290.1,93091.5,121122.75,0.010952380952381,0.00972727272727273,0.0162,0.0084,0.017,0.034,0.011,0.358789444581387,0.306729932133872,0.416623665819293,283163.732941235,236735.692524543,292912.346115186,0.332353060645634,0.331902153420674,0.355530924821483,1,1,0,1,0.237476134194018,0.248299319727891,0.5414
"HCR-B_Ftrgt-0.35_Btrigger-230000_TACconstr-TRUE_BB-TRUE.rds","base",0.35,230000,"B",TRUE,TRUE,107297,117081.933127273,101167.1909,127200.67815802,112167.7,89988.35,122099,0.0104761904761905,0.00972727272727273,0.0138,0.0088,0.017,0.027,0.011,0.360724728417386,0.313093827078307,0.416465367553496,285195.605833875,241617.109552332,294817.279731923,0.329416741924682,0.322043235311818,0.355701918759638,1,1,0,1,0.269272727272727,0.27005401080216,0.6046
"HCR-B_Ftrgt-0.35_Btrigger-240000_TACconstr-TRUE_BB-TRUE.rds","base",0.35,240000,"B",TRUE,TRUE,107297,117033.660557474,100299.19954,127903.092197645,112030.1,87637.8,122927.55,0.00976190476190476,0.00954545454545455,0.011,0.009,0.017,0.022,0.012,0.361835630007346,0.315768554422713,0.415781272528818,287175.668967299,246024.855421127,297193.117509048,0.327232008644508,0.312465996611101,0.355342051883608,1,1,0,1,0.304209473588508,0.289857971594319,0.657
"HCR-B_Ftrgt-0.35_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds","base",0.35,2e+05,"B",TRUE,TRUE,107297,117184.243531318,103255.69448,125511.799523794,112030.2,94367.25,120424.75,0.0118095238095238,0.00981818181818182,0.0188,0.0092,0.016,0.04,0.011,0.354653281846781,0.303012350966413,0.413771278495893,279859.448619097,233570.111589209,287710.835607948,0.335333292264011,0.339983612609315,0.357181716936629,1,1,0,2,0.171833803073007,0.1926,0.222
"HCR-B_Ftrgt-0.351_Btrigger-220000_TACconstr-TRUE_BB-TRUE.rds","base",0.351,220000,"B",TRUE,TRUE,107297,117477.462118157,101219.695972984,128000.022398805,112213.7,93257.1,122410.8,0.0115714285714286,0.00954545454545455,0.0178,0.0098,0.014,0.037,0.011,0.358009183756673,0.304521241113541,0.415858281683726,282357.764969311,238649.405452558,295423.177831089,0.331457971457686,0.327996374387475,0.357342937420964,1,1,0,1,0.238086576937068,0.237590072057646,0.547109421884377
"HCR-B_Ftrgt-0.351_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds","base",0.351,2e+05,"B",FALSE,FALSE,107297,119349.747357953,104157.6534,123047.243397593,116146.5,104209.5,119555,0.0123333333333333,0.00981818181818182,0.0202,0.01,0.013,0.037,0.014,0.158627923171949,0.111731012355423,0.171840755667636,280862.107653323,235739.359012675,289849.28910996,0.346085359214069,0.349204282840379,0.348156591216874,1,1,0,0,0.174818181818182,0.183436687337467,0.2244
"HCR-B_Ftrgt-0.36_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","base",0.36,170000,"B",FALSE,FALSE,107297,119393.249653381,106815.961248536,121671.543626446,115762.5,106442,117919,0.0162857142857143,0.0138181818181818,0.0254,0.0126,0.018,0.043,0.017,0.156121121571799,0.104327087524795,0.163244732459399,270234.035847252,230934.705372494,275805.887187296,0.356768151453606,0.366497231202278,0.358222815643792,1,1,0,3,0.108747044917258,0.121848739495798,0.116623324664933
"HCR-B_Ftrgt-0.36_Btrigger-170000_TACconstr-TRUE_BB-TRUE.rds","base",0.36,170000,"B",TRUE,TRUE,107297,117234.271034926,106038.2973,124288.325754263,111794.1,96727.95,118925.45,0.0166190476190476,0.0140909090909091,0.0256,0.0132,0.021,0.057,0.017,0.352708624213714,0.303959818379994,0.408952272438588,268391.86168786,227840.287902837,272601.670500298,0.347890713956425,0.357611651034118,0.369411800658667,1,1,0,3,0.110727272727273,0.133853541416567,0.1122
"HCR-B_Ftrgt-0.36_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","base",0.36,180000,"B",FALSE,FALSE,107297,119389.861474356,106468.550448536,121934.00669511,115906,106424.5,118223.5,0.0162380952380952,0.014,0.0248,0.0126,0.018,0.043,0.017,0.157667954435414,0.106201419807744,0.167903196766308,271375.032984521,231158.856633217,277989.852397808,0.356352863704012,0.364959978126312,0.357200319014381,1,1,0,3,0.135466860623693,0.148059223689476,0.142828565713143
"HCR-B_Ftrgt-0.36_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds","base",0.36,180000,"B",TRUE,TRUE,107297,117229.435162199,105716.84006,124489.067236252,111943.3,96696.9,119369.15,0.0162380952380952,0.0135454545454545,0.0252,0.0132,0.02,0.057,0.017,0.353701920067904,0.304351206045209,0.41093533678295,269575.104966795,227874.068819649,275037.658795098,0.346814498527028,0.356245169191271,0.367504047188741,1,1,0,3,0.136272727272727,0.15906362545018,0.1402
"HCR-B_Ftrgt-0.36_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","base",0.36,190000,"B",FALSE,FALSE,107297,119374.032632744,106025.642248536,122296.054977326,116093,106407,118954.5,0.016,0.0137272727272727,0.0248,0.0122,0.018,0.043,0.017,0.160465589792836,0.10743882678551,0.172594582027938,272806.011996483,231386.022512372,280479.764219479,0.355120614353816,0.363372044687932,0.356611591161441,1,1,0,3,0.165924174924993,0.175870348139256,0.183036607321464
"HCR-B_Ftrgt-0.36_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","base",0.36,190000,"B",TRUE,TRUE,107297,117545.982143282,104425.95352,126186.755747895,112025.8,96590.7,120235.95,0.0153333333333333,0.0125454545454545,0.0244,0.0124,0.019,0.052,0.016,0.354595238548747,0.300236329430865,0.412746326302434,270669.955953169,230386.209553696,280535.149099021,0.34450277539867,0.350091782096372,0.367075409840019,1,1,0,3,0.162014728611692,0.180344275420336,0.1768
"HCR-B_Ftrgt-0.36_Btrigger-210000_TACconstr-FALSE_BB-FALSE.rds","base",0.36,210000,"B",FALSE,FALSE,107297,119325.966672166,104850.921044136,123275.120438664,116397.5,106359,120354,0.0155714285714286,0.0135454545454545,0.0236,0.012,0.018,0.043,0.017,0.166332481343119,0.112200890229871,0.18157756562676,276043.80045277,232982.032866569,285759.336988338,0.351739879117992,0.357378082666295,0.354795507419544,1,1,0,3,0.229909090909091,0.243097238895558,0.287257451490298
"HCR-B_Ftrgt-0.36_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds","base",0.36,210000,"B",TRUE,TRUE,107297,117496.130099703,103311.7909,127096.774134729,112299.6,96453.45,121735.5,0.0149047619047619,0.0126363636363636,0.0228,0.012,0.021,0.049,0.015,0.357240769358757,0.302314691723076,0.417879620540647,273800.973015771,231950.548193701,286395.227550269,0.340234987411826,0.343875528076022,0.363301578408598,1,1,0,2,0.228314238952537,0.240344206523914,0.2882
"HCR-B_Ftrgt-0.36_Btrigger-220000_TACconstr-FALSE_BB-FALSE.rds","base",0.36,220000,"B",FALSE,FALSE,107297,119299.78892522,104149.131773078,123875.525780215,116484,104972.5,120937,0.0151904761904762,0.0139090909090909,0.0212,0.012,0.019,0.038,0.016,0.171981287501495,0.116143461085792,0.184037203944198,277826.019907154,234785.260337087,289023.423747778,0.350534087042047,0.351593763749218,0.354730901046525,1,1,0,3,0.26302391126466,0.270162097258355,0.551310262052411
"HCR-B_Ftrgt-0.36_Btrigger-220000_TACconstr-TRUE_BB-TRUE.rds","base",0.36,220000,"B",TRUE,TRUE,107297,117442.494879277,102577.277110764,127764.662231349,112031.65,95153.85,122333.25,0.0145714285714286,0.0125454545454545,0.0212,0.0124,0.021,0.045,0.015,0.358988303309878,0.304478844816799,0.419891195739909,276166.032695665,234477.145596287,288922.62081833,0.338270083196124,0.338304687009226,0.36363615873262,1,1,0,2,0.262865975631933,0.268253650730146,0.550910182036407
"HCR-B_Ftrgt-0.36_Btrigger-230000_TACconstr-FALSE_BB-FALSE.rds","base",0.36,230000,"B",FALSE,FALSE,107297,119276.393174597,103447.5942,124456.902859988,116625.5,101352.5,121821,0.0138571428571429,0.0132727272727273,0.0172,0.0118,0.018,0.03,0.016,0.176949698192182,0.134404523825943,0.188167086636302,280574.411450232,239490.901140975,291056.552595493,0.348134926098101,0.343075787295585,0.355330467694396,1,1,0,2,0.295208655332303,0.290832666132906,0.612
"HCR-B_Ftrgt-0.36_Btrigger-230000_TACconstr-TRUE_BB-TRUE.rds","base",0.36,230000,"B",TRUE,TRUE,107297,117429.754564875,101783.496585973,128371.143641967,112154.6,91944.9,122984.25,0.0133333333333333,0.0122727272727273,0.0166,0.0124,0.021,0.033,0.015,0.362212474266618,0.312331778341496,0.418343335394755,278340.334506077,239193.41168385,291297.852265329,0.336218915708483,0.328512036450717,0.363436934998525,1,1,0,4,0.298272727272727,0.29157494496698,0.611722344468894
"HCR-B_Ftrgt-0.36_Btrigger-240000_TACconstr-FALSE_BB-FALSE.rds","base",0.36,240000,"B",FALSE,FALSE,107297,119191.134857061,102590.0046,125265.095252608,116678.5,97885.5,122644.5,0.0126666666666667,0.0127272727272727,0.0136,0.0116,0.018,0.024,0.016,0.181939456484428,0.161105268602165,0.189412471926462,282664.567880967,243442.140453072,293448.027859912,0.344888987989911,0.334041767755963,0.356150547915055,1,1,0,2,0.328423349699945,0.312925170068027,0.6694
"HCR-B_Ftrgt-0.36_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds","base",0.36,2e+05,"B",FALSE,FALSE,107297,119360.287500657,105491.181048536,122730.673945313,116285.5,106375,119628.5,0.0159047619047619,0.0139090909090909,0.0242,0.012,0.019,0.043,0.017,0.162974741870994,0.109450992993324,0.178109628637501,274290.595771139,231811.584168689,282803.596220893,0.353211539065352,0.360652239510757,0.355717622902433,1,1,0,3,0.196,0.212327396437863,0.228645729145829
"HCR-B_Ftrgt-0.36_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds","base",0.36,2e+05,"B",TRUE,TRUE,107297,117515.59641051,103915.54614,126615.02706205,112159.75,96531.75,121041.3,0.0153333333333333,0.0129090909090909,0.0238,0.0122,0.021,0.052,0.016,0.356173086737922,0.301201933095192,0.416114299786214,272074.832582382,231087.837010775,283585.566291317,0.342615775223281,0.347939634370244,0.365435973794922,1,1,0,4,0.195199563596691,0.209325595357214,0.227
"HCR-B_Ftrgt-0.37_Btrigger-170000_TACconstr-TRUE_BB-TRUE.rds","base",0.37,170000,"B",TRUE,TRUE,107297,117218.27642638,107523.862562692,123884.373432881,111790.15,98821.35,118827.1,0.021,0.0177272727272727,0.0324,0.0168,0.025,0.067,0.022,0.353306896891398,0.303921129085671,0.410865954508157,260892.990884271,223543.197146294,265767.800331656,0.356749188732689,0.370129439524587,0.376605555089581,1,1,0,2,0.129102645695063,0.15503100620124,0.116023204640928
"HCR-B_Ftrgt-0.37_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds","base",0.37,180000,"B",TRUE,TRUE,107297,117222.063649319,107183.228022692,124097.192887643,111786,98785.35,119190.95,0.0207142857142857,0.0175454545454545,0.0318,0.0166,0.023,0.067,0.022,0.354878584787269,0.303784696636874,0.415022696628747,262234.742377353,223733.312025691,267990.294721393,0.355698047702264,0.369204868579285,0.375096706137208,1,1,0,2,0.158090909090909,0.187437487497499,0.14502900580116
"HCR-B_Ftrgt-0.37_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","base",0.37,190000,"B",FALSE,FALSE,107297,119354.588328736,107484.352509801,121907.010502926,116220,108825,118611,0.0200952380952381,0.0170909090909091,0.0294,0.0174,0.025,0.046,0.023,0.166619604594769,0.108930648969569,0.177766829781059,265612.055546955,227029.569446026,272371.52969051,0.363407862424431,0.375405790550395,0.365507822422768,1,1,0,4,0.189108100736431,0.208883553421369,0.187074829931973
"HCR-B_Ftrgt-0.37_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","base",0.37,190000,"B",TRUE,TRUE,107297,117223.033301049,106761.417802692,124360.705781882,112119.35,98741.9,119502.7,0.0202857142857143,0.0170909090909091,0.0314,0.0162,0.023,0.067,0.022,0.356947158392883,0.303315099505297,0.415835862294004,263440.198170705,224095.673612688,270020.339246094,0.354103525748995,0.367581560675842,0.373840489727382,1,1,0,2,0.188363636363636,0.218643728745749,0.181836367273455
"HCR-B_Ftrgt-0.37_Btrigger-210000_TACconstr-FALSE_BB-FALSE.rds","base",0.37,210000,"B",FALSE,FALSE,107297,119339.812000131,106296.364193002,122846.872710579,116478.5,108749,120008,0.0194761904761905,0.0167272727272727,0.0284,0.0166,0.024,0.046,0.023,0.175933282797842,0.114802806809153,0.186978276781501,269019.878543575,228391.265764965,278559.751397909,0.360182239824975,0.370252944176943,0.362625707939915,1,1,0,3,0.255932357487044,0.276165699419652,0.291458291658332
"HCR-B_Ftrgt-0.37_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds","base",0.37,210000,"B",TRUE,TRUE,107297,117176.187512013,105582.571955647,125265.285659331,112347.1,98631.35,120123.5,0.0196190476190476,0.0168181818181818,0.0296,0.0158,0.024,0.064,0.02,0.360663322093595,0.304554438806396,0.421036693994372,266772.86206516,225688.568034159,276326.095407488,0.349414555454124,0.360983349172121,0.369231475074175,1,1,0,4,0.253909090909091,0.285857171434287,0.296118447378952
"HCR-B_Ftrgt-0.37_Btrigger-220000_TACconstr-TRUE_BB-TRUE.rds","base",0.37,220000,"B",TRUE,TRUE,107297,117145.64716365,104908.234980809,125794.014694841,112215.85,97349.4,120547.75,0.0186666666666667,0.0169090909090909,0.026,0.0152,0.024,0.055,0.019,0.361535452618375,0.308954550718659,0.423456890445322,268777.312270479,227851.055859637,278832.308163887,0.347042532967619,0.353917688253294,0.368067284016487,1,1,0,4,0.288909090909091,0.3148,0.55371074214843
"HCR-B_Ftrgt-0.37_Btrigger-230000_TACconstr-TRUE_BB-TRUE.rds","base",0.37,230000,"B",TRUE,TRUE,107297,117119.018421537,104112.359207252,126416.481869718,112013.5,94042.75,121172.25,0.0173333333333333,0.0167272727272727,0.021,0.015,0.025,0.042,0.019,0.363685614617482,0.315200258672517,0.423118121974496,271474.157199876,232461.914083269,280661.132444039,0.344506357752948,0.344092277971528,0.368575386821739,1,1,0,2,0.324636363636364,0.339267853570714,0.613322664532907
"HCR-B_Ftrgt-0.37_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds","base",0.37,2e+05,"B",FALSE,FALSE,107297,119359.842341317,106933.08590889,122322.140586848,116369,108785,119352,0.0199047619047619,0.0170909090909091,0.029,0.017,0.024,0.046,0.023,0.170589602069407,0.11167140369186,0.182488836017383,267405.439392012,227584.655175429,275309.017243402,0.361665744194809,0.373593284513993,0.364416446002039,1,1,0,2,0.221090909090909,0.24194516710026,0.232693077230892
"HCR-B_Ftrgt-0.37_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds","base",0.37,2e+05,"B",TRUE,TRUE,107297,117208.53702974,106240.426152882,124739.998016903,112280.25,98703,119710.1,0.02,0.0169090909090909,0.0308,0.016,0.023,0.067,0.021,0.35897660573158,0.304642563309259,0.419486757341852,265012.193790473,224655.977318505,272730.578022101,0.351895690168865,0.365203594902016,0.37236257494167,1,1,0,3,0.224454545454545,0.250050010002,0.23244648929786
"HCR-B_Ftrgt-0.38_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","base",0.38,170000,"B",FALSE,FALSE,107297,119312.741167386,109780.5656,120812.214564727,116203.5,111223,117507,0.0256666666666667,0.0228181818181818,0.035,0.0226,0.028,0.053,0.028,0.164933494938084,0.108794342225726,0.175287219108097,256138.90923164,222772.6114775,261105.339718343,0.374942062340322,0.392497198793671,0.375793297148171,1,1,0,7,0.150286389671788,0.166666666666667,0.1228
"HCR-B_Ftrgt-0.38_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","base",0.38,190000,"B",FALSE,FALSE,107297,119342.558805296,108936.2956,121385.701701259,116344,111188,118433,0.024952380952381,0.022,0.0344,0.022,0.028,0.053,0.028,0.173287982318497,0.111712649006348,0.184357382036402,258970.259166497,223441.838539234,266023.232214955,0.371527623455058,0.388391956242138,0.37321488039011,1,1,0,7,0.211837439767252,0.240344206523914,0.192
"HCR-B_Ftrgt-0.38_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","base",0.38,190000,"B",TRUE,TRUE,107297,117206.708403978,108139.031440923,123915.600341272,112223.25,100900.8,118936.75,0.0251428571428571,0.0217272727272727,0.0368,0.021,0.03,0.077,0.028,0.358510786977335,0.303250573749925,0.418943699322694,256510.429373448,220073.07791051,262984.55452104,0.362050629254192,0.380415470517433,0.380643963954158,1,1,0,6,0.213564869533594,0.248598879103283,0.186674669867947
"HCR-B_Ftrgt-0.38_Btrigger-210000_TACconstr-FALSE_BB-FALSE.rds","base",0.38,210000,"B",FALSE,FALSE,107297,119322.990955354,107699.0554,122377.603569819,116649,111120.5,119620.5,0.0241428571428571,0.0216363636363636,0.0326,0.0212,0.029,0.05,0.026,0.182827533028551,0.115244010220434,0.194074380020152,262704.112800795,224138.418940595,272077.591416955,0.36878033946052,0.383574146701046,0.369873035330924,1,1,0,10,0.278545454545455,0.304321728691477,0.298
"HCR-B_Ftrgt-0.38_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds","base",0.38,210000,"B",TRUE,TRUE,107297,117635.043958294,105254.31376,125849.317290864,112210.85,100674.45,120291.6,0.0203333333333333,0.0168181818181818,0.0334,0.015,0.024,0.072,0.02,0.360818541428658,0.301474508089168,0.423548981659906,267131.456748285,222221.553455086,278463.951494809,0.359352201341224,0.375407718138167,0.377495812197476,1,1,0,5,0.254,0.292658531706341,0.3026
"HCR-B_Ftrgt-0.38_Btrigger-220000_TACconstr-FALSE_BB-FALSE.rds","base",0.38,220000,"B",FALSE,FALSE,107297,119288.406958068,106974.5304,123008.912743201,116617.5,109671.5,120470.5,0.0233809523809524,0.0211818181818182,0.0306,0.021,0.029,0.047,0.025,0.188598370500183,0.117884425274916,0.199999108096183,265027.243344488,226350.953691052,275508.400993999,0.365024218747161,0.376685555691842,0.368919763509791,1,1,0,8,0.314028548049823,0.335667133426685,0.5652
"HCR-B_Ftrgt-0.38_Btrigger-220000_TACconstr-TRUE_BB-TRUE.rds","base",0.38,220000,"B",TRUE,TRUE,107297,117600.685257179,104534.4909,126456.447048404,112330,99351,121030,0.0195714285714286,0.0168181818181818,0.03,0.0152,0.025,0.065,0.02,0.362886005781078,0.305415552483135,0.424137194976223,269295.516945991,224108.692836906,281766.336853448,0.356944017115408,0.368551495225868,0.376827270094005,1,1,0,5,0.287272727272727,0.3188,0.5618
"HCR-B_Ftrgt-0.38_Btrigger-230000_TACconstr-FALSE_BB-FALSE.rds","base",0.38,230000,"B",FALSE,FALSE,107297,119266.791061091,106270.2062,123574.346763452,116581.5,105925.5,121095,0.0221904761904762,0.0206363636363636,0.0258,0.022,0.028,0.04,0.027,0.193971301889194,0.124498805990009,0.203550735132984,267205.021039922,231369.980702457,277049.142710806,0.361545356223948,0.36738603604282,0.368103120191805,1,1,0,7,0.349,0.362272454490898,0.6224
"HCR-B_Ftrgt-0.38_Btrigger-230000_TACconstr-TRUE_BB-TRUE.rds","base",0.38,230000,"B",TRUE,TRUE,107297,117398.69245589,104658.86984,127484.559808139,112248.45,96057,122249.25,0.0212380952380952,0.0198181818181818,0.0246,0.021,0.032,0.047,0.026,0.365633976180343,0.312579235161262,0.424462562910494,265823.082661518,229509.889691621,277047.548506716,0.350384338779457,0.351213791398317,0.374479234927004,1,1,0,6,0.351363636363636,0.353541416566627,0.621
"HCR-B_Ftrgt-0.38_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds","base",0.38,2e+05,"B",FALSE,FALSE,107297,119333.970046117,108377.0724,121828.131102078,116504,111173,118994.5,0.0247142857142857,0.0220909090909091,0.0334,0.0218,0.029,0.053,0.027,0.177890978566635,0.113522348348173,0.188321731026083,260668.605945293,223765.748631567,268616.923951636,0.37033528664876,0.386473346854667,0.371418934275177,1,1,0,7,0.246636363636364,0.275910364145658,0.238
"HCR-B_Ftrgt-0.38_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds","base",0.38,2e+05,"B",TRUE,TRUE,107297,117670.410150511,105905.3519,125310.6082446,112105.8,100711.8,119538.35,0.0205238095238095,0.0168181818181818,0.034,0.0152,0.025,0.073,0.021,0.3580376982046,0.302140701904175,0.420238692629626,265339.343894391,221665.0385501,276277.132434292,0.360512989363476,0.379318353188063,0.378828126567404,1,1,0,4,0.222181818181818,0.259155493295978,0.243
"HCR-B_Ftrgt-0.39_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","base",0.39,180000,"B",FALSE,FALSE,107297,119282.337821715,110747.700364172,120561.672145613,116413.5,113552.5,117527.5,0.030952380952381,0.0273636363636364,0.0416,0.0282,0.033,0.064,0.033,0.176960064136294,0.11089827634688,0.186548708317334,250558.428934848,219299.682498623,257486.329613034,0.382518114327559,0.404167579962017,0.381733774010794,1,1,0,9,0.201927447949814,0.235588470776621,0.161
"HCR-B_Ftrgt-0.39_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","base",0.39,190000,"B",FALSE,FALSE,107297,119309.101192411,110264.798764172,120880.611015386,116561.5,113513,118016,0.0304285714285714,0.0271818181818182,0.041,0.027,0.034,0.064,0.032,0.180483934992634,0.112163481815858,0.191297878453796,252454.779725831,219709.565638029,259716.652817777,0.380999801580279,0.402247364230829,0.379159492386982,1,1,0,10,0.234112192017456,0.271871871871872,0.1964
"HCR-B_Ftrgt-0.39_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","base",0.39,190000,"B",TRUE,TRUE,107297,117160.370942856,109568.8077,123371.217906614,112215.15,103035.15,118492.2,0.0313809523809524,0.0275454545454545,0.0438,0.0274,0.039,0.09,0.038,0.360425132814471,0.30147636291141,0.422361107372785,250155.920308344,215824.596446826,257336.971208677,0.369255905308103,0.393099706801566,0.387238156600836,1,1,0,7,0.237567051550141,0.281112444977991,0.194
"HCR-B_Ftrgt-0.39_Btrigger-210000_TACconstr-FALSE_BB-FALSE.rds","base",0.39,210000,"B",FALSE,FALSE,107297,119297.166957791,109002.870164172,121866.159787483,116659.5,113467,119262,0.0297619047619048,0.0271818181818182,0.039,0.0262,0.034,0.063,0.032,0.191496544423428,0.116316848675324,0.20372062212638,256579.596033101,221077.553145373,266924.094265828,0.37571435516725,0.396374445314676,0.374847823485623,1,1,0,10,0.303,0.338470776621297,0.3036
"HCR-B_Ftrgt-0.39_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds","base",0.39,210000,"B",TRUE,TRUE,107297,117577.46513082,106552.360763148,125555.734555393,112370.55,102807.9,119908.1,0.0241904761904762,0.0200909090909091,0.0382,0.0192,0.032,0.079,0.026,0.362837318296903,0.30222215944089,0.426713850549485,260980.960620605,218605.08282272,272946.600110136,0.366514247544241,0.388034431256384,0.384091389118167,1,1,0,5,0.278363636363636,0.3244,0.307661532306461
"HCR-B_Ftrgt-0.39_Btrigger-220000_TACconstr-FALSE_BB-FALSE.rds","base",0.39,220000,"B",FALSE,FALSE,107297,119259.698185588,108291.054423784,122490.101708541,116663,111961,120061.5,0.0285238095238095,0.0269090909090909,0.0344,0.0262,0.035,0.053,0.03,0.196894168808485,0.119417299892133,0.210102270396221,258592.22755572,223089.692715215,270129.340552085,0.37202288449876,0.389098321973095,0.37395829997347,1,1,0,10,0.339363636363636,0.368147258903561,0.569
"HCR-B_Ftrgt-0.39_Btrigger-220000_TACconstr-TRUE_BB-TRUE.rds","base",0.39,220000,"B",TRUE,TRUE,107297,117560.946660182,105837.912528682,126117.178398454,112562.25,101447.75,120358.2,0.0237619047619048,0.02,0.0366,0.0192,0.032,0.075,0.027,0.364250794114681,0.305058373867331,0.428724911441764,263268.225040942,220310.203726157,275878.134377477,0.36428238543816,0.380477229454506,0.382852083013204,1,1,0,8,0.312090909090909,0.3506,0.569713942788558
"HCR-B_Ftrgt-0.39_Btrigger-230000_TACconstr-TRUE_BB-TRUE.rds","base",0.39,230000,"B",TRUE,TRUE,107297,117367.894150644,105960.292545203,127004.68978611,112106.9,98031.2,121508.85,0.0265238095238095,0.0259090909090909,0.0288,0.0256,0.04,0.056,0.031,0.368496545396158,0.314519760454996,0.42897376134858,260187.13816049,225199.354507181,271536.691088186,0.357600915682492,0.362565396508812,0.37889821529282,1,1,0,11,0.37376125102282,0.387032219331599,0.628651460584234
"HCR-B_Ftrgt-0.39_Btrigger-240000_TACconstr-FALSE_BB-FALSE.rds","base",0.39,240000,"B",FALSE,FALSE,107297,119191.339437708,106772.639850131,123747.319507515,116264.5,104564,121469.5,0.026047619047619,0.0262727272727273,0.0246,0.027,0.037,0.037,0.032,0.208657023895244,0.130853627662069,0.215266453062623,263708.241192932,231619.87266888,273403.532110099,0.364665142915152,0.368402721465092,0.37164121115847,1,1,0,12,0.406892162211311,0.407081416283257,0.6864
"HCR-B_Ftrgt-0.39_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds","base",0.39,2e+05,"B",FALSE,FALSE,107297,119305.292715231,109691.665164172,121308.248732945,116835,113491.5,118751.5,0.0301904761904762,0.0273636363636364,0.0402,0.0264,0.034,0.064,0.032,0.185939573680307,0.114213696087646,0.197281091396343,254513.212477229,219953.568866402,263398.214928715,0.379008358118037,0.399463252608408,0.377282446397782,1,1,0,11,0.268660787344304,0.30338202921753,0.2444
