file,OM,Ftrgt,Btrigger,HCR,TACconstr,BB,ObsRho,ObsSd,Ftrgt1,Blim,MSYBtrigger,catch_long,catch_short,catch_medium,catch_median_long,catch_median_short,catch_median_medium,risk1_full,risk1_long,risk1_short,risk1_medium,risk3_long,risk3_short,risk3_medium,iav_long,iav_short,iav_medium,iavTAC_long,iavTAC_short,iavTAC_medium,ssb_median_long,ssb_median_short,ssb_median_medium,fbar_median_long,fbar_median_short,fbar_median_medium,recovery_proportion,recovery_time,conv_failed,F_maxed,slope_long,slope_medium,slope_short
MP_whiting_HCR-A_Ftrgt-0.12_Btrigger-240000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.12,240000,A,FALSE,FALSE,0.47,0.17,0.12,119970,166708,21321.3384972876,15043.9109683759,19007.3540494725,20225.0072064616,13493.6092486583,17641.4394129651,0.0433,0.0261,0.067,0.054,0.037,0.083,0.065,0.22385239126624,0.296655102679616,0.234377870339046,0.223502736226724,0.265734432716022,0.229224974700889,208747.102954375,170837.967761887,197365.87978011,0.101638545530176,0.0821095036297375,0.0937145246863251,0.987,1,,0,0.702,0.7724,0.8974
MP_whiting_HCR-A_Ftrgt-0.12_Btrigger-250000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.12,250000,A,FALSE,FALSE,0.47,0.17,0.12,119970,166708,21007.9444107692,14640.3915758068,18678.4526885791,19610.3682230116,13041.3574741206,17141.5190906236,0.0422,0.0253,0.066,0.0522,0.035,0.079,0.065,0.22982472482032,0.303818968627646,0.239691218829771,0.229306324436981,0.269303340296976,0.233707766192112,209640.55518711,171220.742938652,198255.901148014,0.0985992769445506,0.0791051625023954,0.0906888685384254,0.988,1,,0,0.7416,0.8074,0.92
MP_whiting_HCR-A_Ftrgt-0.12_Btrigger-260000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.12,260000,A,FALSE,FALSE,0.47,0.17,0.12,119970,166708,20684.5554190391,14246.2082271076,18345.418255825,19061.825007911,12632.9997947616,16644.810728554,0.0405,0.0236,0.0648,0.05,0.033,0.077,0.061,0.236731649288564,0.310495733393458,0.244107339553009,0.236122858274543,0.27101034471662,0.237664317187463,210633.892249105,171631.690145426,199248.72914039,0.0955075502688347,0.0761340681813374,0.0877543720941127,0.99,1,,0,0.781,0.837,0.9366
MP_whiting_HCR-A_Ftrgt-0.12_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.12,2e+05,A,FALSE,FALSE,0.47,0.17,0.12,119970,166708,22399.6160018723,16689.2065155061,20174.5049263098,22717.3806035713,15743.5740960631,20208.2409526696,0.05035,0.0319,0.075,0.0626,0.041,0.094,0.076,0.188723537395544,0.259930150427177,0.200561390596655,0.18844932068842,0.245443745981202,0.196080696607738,205243.699088716,169086.937225415,193604.838839626,0.111906957382683,0.0966995628661712,0.106288364124289,0.981,1,,0,0.4824,0.5662,0.7354
MP_whiting_HCR-A_Ftrgt-0.13_Btrigger-120000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.13,120000,A,FALSE,FALSE,0.47,0.17,0.13,119970,166708,24506.3215504194,20152.0353961367,22499.2566790728,23731.1377512781,19695.2340400119,21953.7317379305,0.0789,0.0569,0.1008,0.101,0.076,0.135,0.123,0.146308199854929,0.167467092034655,0.145946458877004,0.146356000767749,0.155199085663609,0.144152062596732,198483.843749738,165138.000024304,187123.196607236,0.127855208644166,0.126143198429065,0.126317851997301,0.961,1,,0,0.0771,0.1274,0.1538
MP_whiting_HCR-A_Ftrgt-0.13_Btrigger-130000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.13,130000,A,FALSE,FALSE,0.47,0.17,0.13,119970,166708,24497.1051065298,20013.6400360989,22446.2938366418,23769.069058226,19709.7157278768,21987.8100748535,0.07555,0.0533,0.0978,0.0978,0.073,0.132,0.115,0.148548241689728,0.173456006931132,0.149220854347595,0.148851801551697,0.16523241535662,0.146467675845435,198659.97557611,165275.872239248,187426.961541207,0.127712040885953,0.125196307699537,0.12584748412362,0.964,1,,0,0.1083,0.1692,0.2204
MP_whiting_HCR-A_Ftrgt-0.13_Btrigger-140000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.13,140000,A,FALSE,FALSE,0.47,0.17,0.13,119970,166708,24468.1689521714,19831.4960308568,22374.1079006583,23798.9705585116,19738.254325167,22040.4418349281,0.0717,0.0489,0.096,0.093,0.07,0.126,0.11,0.151547010541747,0.183228412322006,0.153754939748681,0.151742568568528,0.174518990836651,0.152390873269585,198888.901377895,165390.316349498,187755.356046585,0.127499783730896,0.124175822148406,0.124875309152595,0.965,1,,0,0.1474,0.2148,0.2916
MP_whiting_HCR-A_Ftrgt-0.13_Btrigger-150000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.13,150000,A,FALSE,FALSE,0.47,0.17,0.13,119970,166708,24413.3411895934,19599.7939974146,22280.3299001948,23852.7802909012,19754.2322781133,22090.9982814681,0.0682,0.0453,0.0934,0.0888,0.063,0.123,0.104,0.156279516862143,0.191744890501406,0.159310425891156,0.156472441366468,0.185486530424881,0.157162911938429,199168.746983701,165662.474505996,187971.992404085,0.126868537676744,0.122671213044545,0.123985283753958,0.969,1,,0,0.1952,0.267,0.3748
MP_whiting_HCR-A_Ftrgt-0.13_Btrigger-160000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.13,160000,A,FALSE,FALSE,0.47,0.17,0.13,119970,166708,24327.7161269401,19317.8104834772,22157.5096507646,23935.0931045978,19694.5419528558,22177.7069600156,0.06575,0.0432,0.0916,0.085,0.061,0.119,0.1,0.162059061590564,0.202611323978522,0.168399748909586,0.162596770220774,0.199206085560892,0.164516782266843,199566.17335926,165958.757022313,188329.770365502,0.126201747787089,0.120504328227163,0.122969858832246,0.969,1,,0,0.2497,0.3302,0.461
MP_whiting_HCR-A_Ftrgt-0.13_Btrigger-170000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.13,170000,A,FALSE,FALSE,0.47,0.17,0.13,119970,166708,24208.0679620869,18989.2421901421,22002.8448080012,24015.491315595,19233.2897034399,22235.6107480462,0.06235,0.04,0.0886,0.0808,0.055,0.117,0.097,0.16836357327146,0.214054613540061,0.177465517410447,0.168500361568438,0.214054613540061,0.173867477170181,200134.705003067,166383.833833159,188850.253767283,0.125498142540576,0.117118282101327,0.121443045877199,0.974,1,,0,0.3118,0.3972,0.5452
MP_whiting_HCR-A_Ftrgt-0.13_Btrigger-180000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.13,180000,A,FALSE,FALSE,0.47,0.17,0.13,119970,166708,24052.4297137994,18624.9557307067,21812.3348120377,24107.5865874921,18355.1757295173,22294.6357948222,0.0599,0.0384,0.0864,0.0764,0.053,0.113,0.093,0.176018905664986,0.227707346956179,0.185576150155779,0.176031343933701,0.226563009241466,0.18112782701201,200719.429535676,166838.563814736,189409.043139122,0.124043284399449,0.112867062170797,0.119283813218996,0.977,1,,0,0.3733,0.4654,0.6194
MP_whiting_HCR-A_Ftrgt-0.13_Btrigger-190000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.13,190000,A,FALSE,FALSE,0.47,0.17,0.13,119970,166708,23862.6479682181,18231.1649666265,21586.6278004574,24122.8876398601,17524.9062712466,21985.7781330177,0.05755,0.0374,0.083,0.0724,0.051,0.105,0.09,0.184132981406035,0.243794789901881,0.194320435353751,0.183575668712262,0.238132221969221,0.188808524078562,201433.42242446,167268.724536127,190148.948680686,0.122425425477095,0.108671216245197,0.116902191702568,0.978,1,,0,0.4402,0.5268,0.6828
MP_whiting_HCR-A_Ftrgt-0.13_Btrigger-210000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.13,210000,A,FALSE,FALSE,0.47,0.17,0.13,119970,166708,23386.8011776063,17388.5061300325,21055.8102844565,23360.4152120124,16101.426691508,20483.4351914133,0.0521,0.0337,0.0766,0.0644,0.043,0.097,0.076,0.202447380585094,0.266978009546504,0.212955852288095,0.201849996766836,0.2546795038123,0.208159998813006,203120.934705759,168203.370853749,191923.577435572,0.118027195635128,0.099674174403472,0.110993460336022,0.979,1,,0,0.5608,0.643,0.7952
MP_whiting_HCR-A_Ftrgt-0.13_Btrigger-220000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.13,220000,A,FALSE,FALSE,0.47,0.17,0.13,119970,166708,23108.6936595641,16947.6430893537,20752.9754155774,22560.823524409,15489.0852660943,19812.6896812805,0.0499,0.0319,0.0742,0.0616,0.041,0.094,0.074,0.211001032378173,0.275910345287434,0.224056840398003,0.210618021922703,0.260615808693271,0.21796622079653,204008.414748372,168814.531365615,192882.385491786,0.115240905073868,0.0955797365289276,0.107459501342273,0.982,1,,0,0.6198,0.696,0.8434
MP_whiting_HCR-A_Ftrgt-0.13_Btrigger-230000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.13,230000,A,FALSE,FALSE,0.47,0.17,0.13,119970,166708,22807.7256843805,16504.1283995206,20431.0089376434,21861.2777686503,14938.8040448028,19142.4241014706,0.04825,0.0306,0.0724,0.0594,0.041,0.09,0.072,0.220311457721279,0.283695257824402,0.231217969041747,0.219806382223697,0.263746275949796,0.226277320512591,205038.56441245,169311.282240503,193938.337041809,0.111994305466162,0.0918609698714772,0.103926970386924,0.984,1,,0,0.6721,0.744,0.8766
MP_whiting_HCR-A_Ftrgt-0.13_Btrigger-240000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.13,240000,A,FALSE,FALSE,0.47,0.17,0.13,119970,166708,22488.5832607271,16067.0424184886,20094.1495207812,21197.1041186893,14435.4863650735,18600.4956104166,0.04635,0.0288,0.0698,0.058,0.039,0.089,0.07,0.227413066654192,0.290801149682944,0.238255684400035,0.226968758258046,0.267763636647834,0.23163178533263,206091.178229264,169833.004770428,194929.322825628,0.108738793876875,0.088414643708358,0.100395399281181,0.984,1,,0,0.717,0.7852,0.901
MP_whiting_HCR-A_Ftrgt-0.13_Btrigger-250000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.13,250000,A,FALSE,FALSE,0.47,0.17,0.13,119970,166708,22158.6301156885,15638.9312515262,19748.9667081872,20583.4336500346,13936.2918309015,18048.3263532447,0.0447,0.0276,0.0678,0.0558,0.037,0.083,0.066,0.233472851193277,0.297526485123884,0.242130349619459,0.233022174808106,0.268826776029843,0.236331698088406,207084.642109268,170235.404004601,195986.54624265,0.105446153857596,0.0851015895853496,0.0971215993493488,0.985,1,,0,0.7553,0.8166,0.9236
MP_whiting_HCR-A_Ftrgt-0.13_Btrigger-260000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.13,260000,A,FALSE,FALSE,0.47,0.17,0.13,119970,166708,21817.4470009538,15221.0311144535,19400.2289693478,20016.7797043468,13483.9521814421,17590.4557748205,0.04335,0.0262,0.067,0.054,0.037,0.083,0.065,0.24055843119241,0.303468133157098,0.246225805765683,0.240161973400833,0.271065825494936,0.239984978076832,207981.772868474,170688.310525099,196890.446201553,0.102073762832502,0.0820870510292434,0.0939542305648586,0.987,1,,0,0.794,0.8466,0.9388
MP_whiting_HCR-A_Ftrgt-0.13_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.13,2e+05,A,FALSE,FALSE,0.47,0.17,0.13,119970,166708,23639.3405064834,17817.5269229432,21334.6383672497,23953.3424289744,16777.7739594344,21233.0155081953,0.05525,0.0356,0.0802,0.0696,0.049,0.1,0.086,0.193313111413675,0.255708632419021,0.204567109479694,0.192553853735245,0.247315571249098,0.199180040450947,202354.276344653,167669.056341732,191037.781325957,0.120580137356461,0.104148071211615,0.114150725651639,0.978,1,,0,0.5022,0.5834,0.7434
MP_whiting_HCR-A_Ftrgt-0.14_Btrigger-120000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.14,120000,A,FALSE,FALSE,0.47,0.17,0.14,119970,166708,25754.2842418082,21417.3586781395,23686.3718790184,24955.9981758168,20958.4704551737,23149.1020304703,0.08565,0.0626,0.1064,0.111,0.082,0.14,0.134,0.148235983711029,0.161609282770103,0.147422520356279,0.148260689476039,0.15632895479677,0.144802875921346,195128.078324975,163662.703790606,184084.840519467,0.137404903406218,0.135869394043689,0.135739486052548,0.96,1,,0,0.0872,0.1374,0.1598
MP_whiting_HCR-A_Ftrgt-0.14_Btrigger-130000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.14,130000,A,FALSE,FALSE,0.47,0.17,0.14,119970,166708,25743.4454321685,21265.3813665409,23628.234453208,25012.8440654613,20972.6088705078,23201.1673758576,0.0828,0.0603,0.1038,0.1068,0.079,0.138,0.131,0.150420518554254,0.169228644629372,0.150285961409331,0.15079850415673,0.16770914938457,0.148420641281377,195343.137155637,163927.738429687,184272.335181389,0.137214487312393,0.134751378202181,0.13530769594645,0.96,1,,0,0.1194,0.1814,0.2258
MP_whiting_HCR-A_Ftrgt-0.14_Btrigger-140000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.14,140000,A,FALSE,FALSE,0.47,0.17,0.14,119970,166708,25711.037398183,21067.0974084333,23550.9243500062,25050.1331280252,20987.1149697283,23252.4446383136,0.0792,0.0571,0.1006,0.102,0.078,0.135,0.125,0.154245005298752,0.176591991896487,0.156824865926116,0.154613302742751,0.177888797572339,0.155215859247351,195679.182200667,164095.809729121,184547.905258284,0.136898399566467,0.133645231812254,0.134111325327187,0.961,1,,0,0.1612,0.2306,0.3026
MP_whiting_HCR-A_Ftrgt-0.14_Btrigger-150000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.14,150000,A,FALSE,FALSE,0.47,0.17,0.14,119970,166708,25649.933731263,20815.3406203714,23450.0198022846,25124.6629195319,21014.2712830081,23332.5329925023,0.0752,0.0522,0.0982,0.0982,0.074,0.129,0.119,0.159317113035203,0.185205121354861,0.163845266138382,0.15976657827755,0.188489636590663,0.16099471693206,196029.491391393,164360.913074902,184931.876662502,0.13620306813853,0.131800319080015,0.133077934208101,0.964,1,,0,0.212,0.2826,0.3872
MP_whiting_HCR-A_Ftrgt-0.14_Btrigger-160000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.14,160000,A,FALSE,FALSE,0.47,0.17,0.14,119970,166708,25555.3492185162,20511.1822021119,23316.200709305,25210.4280703371,20953.731838933,23378.7725583037,0.07145,0.0484,0.0956,0.0934,0.069,0.125,0.113,0.164907088702446,0.194308495392903,0.171722489510878,0.165243120982932,0.202496423355845,0.168005879956289,196415.157943519,164656.802967021,185288.234067511,0.135409558676287,0.129483230387971,0.131896330897745,0.968,1,,0,0.2685,0.3472,0.4734
MP_whiting_HCR-A_Ftrgt-0.14_Btrigger-170000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.14,170000,A,FALSE,FALSE,0.47,0.17,0.14,119970,166708,25423.1777506468,20158.5671703841,23149.5289447943,25301.1320635451,20370.6792428024,23503.4922008877,0.0681,0.0453,0.0934,0.0884,0.061,0.121,0.105,0.171548219498496,0.209357670194643,0.181448752877271,0.171746999465562,0.215042713038755,0.177946651238214,196949.718673169,165101.840663302,185946.745982811,0.134393583461714,0.125628648805826,0.13002804761445,0.969,1,,0,0.3328,0.414,0.5546
MP_whiting_HCR-A_Ftrgt-0.14_Btrigger-180000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.14,180000,A,FALSE,FALSE,0.47,0.17,0.14,119970,166708,25254.9010757766,19770.4907705967,22943.9614230639,25407.067589992,19390.0421436291,23463.8880555049,0.06455,0.0422,0.0904,0.0834,0.058,0.119,0.099,0.1806583535247,0.225670675532504,0.188990595480806,0.180447752882522,0.228772823303949,0.184863658012072,197712.123642577,165438.492285289,186740.842738848,0.132830026654915,0.121171983211692,0.127490644472208,0.971,1,,0,0.395,0.4828,0.6278
MP_whiting_HCR-A_Ftrgt-0.14_Btrigger-190000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.14,190000,A,FALSE,FALSE,0.47,0.17,0.14,119970,166708,25050.2731659344,19352.1897358174,22704.0138993708,25412.2644930645,18565.2029719998,23011.6928081259,0.06185,0.0397,0.0876,0.0804,0.053,0.113,0.097,0.187877327126206,0.237492473259051,0.198717087829082,0.187265718866082,0.238571342015642,0.193319867451314,198460.222539594,165977.433488354,187463.822379907,0.13105327499019,0.116484982263894,0.124754605704312,0.975,1,,0,0.4601,0.5422,0.6912
MP_whiting_HCR-A_Ftrgt-0.14_Btrigger-210000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.14,210000,A,FALSE,FALSE,0.47,0.17,0.14,119970,166708,24543.2444123405,18457.3913626178,22140.1852543642,24325.4004735091,17076.6561825743,21414.4548277326,0.05675,0.0373,0.0814,0.071,0.05,0.102,0.087,0.206928475833425,0.263290248827818,0.217577842840937,0.206068364393657,0.256313191576115,0.212721782939115,200381.011322006,167079.979951084,189610.80087895,0.126072778951444,0.106830501117271,0.118288022511054,0.978,1,,0,0.5815,0.6608,0.8044
MP_whiting_HCR-A_Ftrgt-0.14_Btrigger-220000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.14,220000,A,FALSE,FALSE,0.47,0.17,0.14,119970,166708,24247.7130233712,17990.948365585,21819.6716503231,23524.2984439605,16416.7227159578,20740.8913383118,0.0542,0.0349,0.0788,0.0682,0.047,0.099,0.083,0.215501255999838,0.271482695020731,0.227529191102566,0.215213845075527,0.261205748065275,0.221870263655914,201336.106245457,167534.545200465,190553.662622852,0.122716265350262,0.102475429799712,0.114456692966833,0.978,1,,0,0.6386,0.7122,0.848
MP_whiting_HCR-A_Ftrgt-0.14_Btrigger-230000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.14,230000,A,FALSE,FALSE,0.47,0.17,0.14,119970,166708,23929.9092088272,17522.4311019849,21480.2428895665,22793.698054083,15842.08903703,20074.9995567013,0.05145,0.033,0.0762,0.0636,0.043,0.096,0.076,0.223655258931915,0.281081852679606,0.233806610067238,0.22322451244556,0.266436545934365,0.229668921482737,202296.620916322,168130.569521923,191550.483946599,0.119140985072656,0.0983478754477477,0.110568950633821,0.98,1,,0,0.6894,0.7594,0.8808
MP_whiting_HCR-A_Ftrgt-0.14_Btrigger-240000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.14,240000,A,FALSE,FALSE,0.47,0.17,0.14,119970,166708,23594.7702141906,17061.4877886631,21126.5636491095,22130.3496731038,15293.3745345347,19497.4592506154,0.04955,0.0318,0.0734,0.0612,0.042,0.092,0.074,0.231397416979768,0.286027842515647,0.241093044579281,0.230332187978881,0.269690937407648,0.235065448363356,203447.813198763,168742.675641679,192456.224420714,0.115643193506914,0.0945215601917216,0.106820082201169,0.982,1,,0,0.73,0.7966,0.9046
MP_whiting_HCR-A_Ftrgt-0.14_Btrigger-250000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.14,250000,A,FALSE,FALSE,0.47,0.17,0.14,119970,166708,23248.4938046831,16610.0447172118,20767.2012249456,21510.3508814089,14796.7985450329,18962.2689543552,0.04795,0.0302,0.0724,0.059,0.042,0.09,0.072,0.237642819779366,0.293372479655802,0.24466291242135,0.236902221155074,0.271565159945541,0.238717640880342,204430.035039023,169259.973052146,193429.379406742,0.111946459595683,0.0910797169148447,0.103325741856697,0.984,1,,0,0.77,0.8278,0.926
MP_whiting_HCR-A_Ftrgt-0.14_Btrigger-260000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.14,260000,A,FALSE,FALSE,0.47,0.17,0.14,119970,166708,22891.0090946824,16169.3179887588,20404.0341015767,20946.2103119552,14358.2727867092,18439.2317996865,0.04615,0.0288,0.0694,0.0576,0.039,0.089,0.07,0.243234815045955,0.298151759812321,0.249063820345662,0.242853218197989,0.272566867528353,0.241460011282976,205501.813081273,169736.231412692,194500.667663855,0.108451906130525,0.0878517731542423,0.0999377664332431,0.985,1,,0,0.8052,0.8556,0.942
MP_whiting_HCR-A_Ftrgt-0.14_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.14,2e+05,A,FALSE,FALSE,0.47,0.17,0.14,119970,166708,24811.5234596941,18912.2390134507,22436.9788782466,25094.1257421424,17773.6840567961,22175.5620379863,0.05995,0.0386,0.0858,0.0768,0.051,0.111,0.094,0.19706003960253,0.250742449587879,0.207377162070668,0.196331329390104,0.247759550361647,0.20283354202219,199346.793276546,166555.373545332,188593.801419685,0.128538264808472,0.111829565808466,0.121725862220271,0.977,1,,0,0.5233,0.601,0.7514
MP_whiting_HCR-A_Ftrgt-0.15_Btrigger-120000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.15,120000,A,FALSE,FALSE,0.47,0.17,0.15,119970,166708,26937.0223250739,22648.5971410761,24815.8434915614,26122.0970626933,22160.7216967257,24295.3903069457,0.093,0.0688,0.1146,0.1198,0.092,0.155,0.142,0.150073155339158,0.158042988738092,0.14943491197011,0.150294871598234,0.158315240806498,0.147436615505288,191804.592595415,162310.688087508,181190.648584743,0.146933183964382,0.145527779122301,0.14510018033355,0.956,1,,0,0.0965,0.1488,0.1672
MP_whiting_HCR-A_Ftrgt-0.15_Btrigger-130000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.15,130000,A,FALSE,FALSE,0.47,0.17,0.15,119970,166708,26924.8565725775,22482.825225168,24752.6362676612,26180.5124824661,22181.5596991538,24339.2858262363,0.0899,0.0659,0.1126,0.1152,0.088,0.15,0.137,0.152678917269867,0.165570740408212,0.153898333528769,0.152742641576713,0.169010127016598,0.152264539047111,192185.748086595,162490.661208399,181347.499949253,0.146674979083306,0.144452284793781,0.144366090844518,0.958,1,,0,0.1302,0.193,0.2342
MP_whiting_HCR-A_Ftrgt-0.15_Btrigger-140000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.15,140000,A,FALSE,FALSE,0.47,0.17,0.15,119970,166708,26888.6924361381,22267.5413965875,24670.1366031778,26258.4269399336,22209.9181717385,24396.1015126336,0.08675,0.0632,0.1094,0.1112,0.083,0.144,0.135,0.156830653192187,0.175032633720532,0.158807231922496,0.157012872307739,0.180603092185663,0.157182028310216,192519.692569034,162653.147647794,181543.818969694,0.146284095299818,0.142970586044836,0.143266415447767,0.96,1,,0,0.1771,0.2428,0.3102
MP_whiting_HCR-A_Ftrgt-0.15_Btrigger-150000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.15,150000,A,FALSE,FALSE,0.47,0.17,0.15,119970,166708,26821.219725135,21995.8643397845,24562.1897535698,26332.0891187166,22223.0974142777,24510.1285337821,0.08245,0.0599,0.1044,0.1056,0.081,0.139,0.128,0.161863439591939,0.182155962189884,0.166856338130335,0.162062562877363,0.190523107982376,0.164437961459187,192905.873941023,162895.261022099,181890.966751676,0.14544894658598,0.140878452605512,0.141909804793406,0.961,1,,0,0.2283,0.2994,0.3946
MP_whiting_HCR-A_Ftrgt-0.15_Btrigger-160000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.15,160000,A,FALSE,FALSE,0.47,0.17,0.15,119970,166708,26717.6512689307,21669.0657270656,24418.2792063028,26422.3827361041,22126.7895930512,24585.8781805513,0.078,0.0549,0.1014,0.1008,0.076,0.133,0.122,0.167612588490465,0.193616728174572,0.175638488862555,0.167785290323126,0.204121515933972,0.171447395189082,193418.158278084,163227.844648368,182610.769263623,0.144462424985386,0.138346509377882,0.140592912050495,0.964,1,,0,0.2885,0.3618,0.4816
MP_whiting_HCR-A_Ftrgt-0.15_Btrigger-170000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.15,170000,A,FALSE,FALSE,0.47,0.17,0.15,119970,166708,26573.7658969762,21293.6947132724,24239.2345079879,26535.6951749121,21406.512746477,24678.2296371465,0.0742,0.051,0.099,0.0958,0.072,0.13,0.117,0.175582976352879,0.210409100890642,0.183887350135761,0.175732242786637,0.217698924137926,0.180638627308245,193974.071836074,163621.065178003,183367.119784436,0.143096807502269,0.134081904896692,0.138246667806324,0.966,1,,0,0.3524,0.4328,0.5624
MP_whiting_HCR-A_Ftrgt-0.15_Btrigger-180000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.15,180000,A,FALSE,FALSE,0.47,0.17,0.15,119970,166708,26392.5528608334,20882.2012565624,24019.9002634352,26628.0330241529,20443.6433619012,24550.7697287407,0.07035,0.0471,0.0958,0.0914,0.064,0.125,0.111,0.183828224307442,0.224288115240974,0.192095699700959,0.183615583723277,0.232658548453141,0.187497814701832,194779.417967088,164145.789468432,184150.934261949,0.141463713300807,0.129500422147983,0.135656006741,0.969,1,,0,0.4164,0.4988,0.6348
MP_whiting_HCR-A_Ftrgt-0.15_Btrigger-190000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.15,190000,A,FALSE,FALSE,0.47,0.17,0.15,119970,166708,26173.8995523225,20439.7207801414,23766.0721925807,26590.7873104016,19530.3490184426,23935.7150908519,0.0672,0.0444,0.0934,0.0866,0.063,0.123,0.102,0.192894509888632,0.237834352468151,0.20254327683884,0.192287982054155,0.241051086732661,0.197551346539378,195730.573433035,164764.127775795,185256.692649833,0.139254006745802,0.124362924207901,0.132622072806059,0.971,1,,0,0.4789,0.5586,0.7
MP_whiting_HCR-A_Ftrgt-0.15_Btrigger-210000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.15,210000,A,FALSE,FALSE,0.47,0.17,0.15,119970,166708,25637.0006042607,19495.0012055233,23170.116008016,25211.2079617998,17969.1547329434,22327.6183577214,0.06135,0.0396,0.0876,0.0786,0.052,0.113,0.096,0.211682138176624,0.260080709343786,0.221989380009577,0.211008843241455,0.256729385352122,0.21627271306324,197615.450538037,165913.879155213,187436.26115988,0.133602735715311,0.114145915479274,0.125240441570897,0.977,1,,0,0.6018,0.677,0.8088
