"file","OM","Ftrgt","Btrigger","HCR","TACconstr","BB","Blim","catch_long","catch_short","catch_medium","catch_median_long","catch_median_short","catch_median_medium","risk1_full","risk1_long","risk1_short","risk1_medium","risk3_long","risk3_short","risk3_medium","iav_long","iav_short","iav_medium","ssb_median_long","ssb_median_short","ssb_median_medium","recovery_proportion","recovery_time","conv_failed","F_maxed","F0","fbar_median_long","fbar_median_short","fbar_median_medium","slope_long","slope_medium","slope_short","HPC","iavTAC_long","iavTAC_short","iavTAC_medium"
"cod4_HCR-C_Ftrgt-0.34_Btrigger-130000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.34,130000,"C",TRUE,TRUE,107000,54563.30507,43298.41304,56992.20672,52248.8,38792.7,55218.35,0.03575,0.0239,0.0744,0.0208,0.038,0.185,0.028,0.323102509212701,0.341184769917828,0.382863498432841,176942.974892163,157872.503692997,180196.020921108,0.996,3,0,0,FALSE,0.337572540618703,0.276003348759697,0.355141996511001,0.0867,0.076,0.4546,"UEA",0.134412885280507,0.187458183071937,0.156869446752164
"cod4_HCR-C_Ftrgt-0.34_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.34,140000,"C",TRUE,TRUE,107000,54555.43977,43138.5707,57005.62244,52319.6,38628.7,55385.65,0.0313,0.0204,0.066,0.0184,0.035,0.185,0.025,0.320974466336727,0.350446453113608,0.376841169962017,177839.169786029,160950.900777994,181195.447649024,0.996,2,0,0,FALSE,0.335362884487915,0.26788502379028,0.353126459340421,0.1397,0.1182,0.4966,"UEA",0.138414373627285,0.20492779743012,0.16322716922547
"cod4_HCR-C_Ftrgt-0.34_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.34,190000,"C",FALSE,FALSE,107000,54333.4731,43387.7732,54345.8974,54228.5,39275.5,54228,0.01795,0.0078,0.0498,0.0064,0.012,0.185,0.008,0.15631359263459,0.377795746938187,0.19277071211246,187608.305161618,175455.597353257,187681.32823794,0.999,2,0,0,FALSE,0.325689635835469,0.24699097889382,0.328633718709925,0.4902,0.4546,0.638,"UEA",0.156519534201462,0.265418436638867,0.200174340398954
"cod4_HCR-C_Ftrgt-0.342_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.342,170000,"C",FALSE,FALSE,107000,54449.8827,43935.0384,54688.9434,54025.5,40339.5,54059,0.02345,0.0139,0.0536,0.0124,0.018,0.185,0.014,0.141575374955852,0.334178675364615,0.174678082187024,181946.010112224,170375.439318495,182680.477867664,0.998,2,0,0,FALSE,0.334759357783367,0.262606328102777,0.338185152351689,0.3541,0.3044,0.5826,"UEA",0.141754296312635,0.238011006123215,0.180379164589079
"cod4_HCR-C_Ftrgt-0.35_Btrigger-110000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.35,110000,"C",FALSE,FALSE,107000,54606.8504,45413.4796,54822.1098,52787.5,40977.5,53029.5,0.0513,0.0374,0.0964,0.034,0.042,0.185,0.037,0.11474899002263,0.188931307590099,0.143969763673671,172142.618625507,150375.802574427,172744.419504941,0.992,3,0,0,FALSE,0.35132556504558,0.312637953418932,0.35312504933588,0.0346,0.0302,0.1346,"UEA",0.114699575121284,0.138226183663488,0.144520025613167
"cod4_HCR-C_Ftrgt-0.35_Btrigger-110000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.35,110000,"C",TRUE,TRUE,107000,54641.76019,44300.90138,57007.48958,52109.2,42446.4,55014.4,0.054,0.0369,0.1102,0.032,0.049,0.185,0.044,0.325510304533302,0.2,0.394241616807385,171091.237672316,147294.718257601,173366.00053543,0.993,3,0,0,FALSE,0.349234383917976,0.308353059522174,0.366606954656983,0.0336,0.0328,0.1524,"UEA",0.132178764784614,0.143486379813398,0.153319483195784
"cod4_HCR-C_Ftrgt-0.35_Btrigger-120000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.35,120000,"C",FALSE,FALSE,107000,54602.0149,45276.9408,54913.7246,52875.5,41429.5,53153.5,0.04695,0.0345,0.088,0.0308,0.04,0.185,0.034,0.116721241954748,0.215310570585608,0.146822335806079,172209.518388354,153220.447110491,173221.285739205,0.993,3,0,0,FALSE,0.351157012575265,0.306673437585646,0.353678517584502,0.0665,0.053,0.4076,"UEA",0.116751363393263,0.157285355093247,0.147994474688431
"cod4_HCR-C_Ftrgt-0.35_Btrigger-120000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.35,120000,"C",TRUE,TRUE,107000,54643.14804,44145.51182,57093.16508,52203.65,39528.2,55220.6,0.04765,0.0351,0.09,0.0304,0.048,0.185,0.041,0.323276915086303,0.28774063179662,0.387730899704901,171298.396711091,152275.239506146,174372.154403335,0.993,3,0,0,FALSE,0.348269283525768,0.29487728617333,0.365981476256151,0.0658,0.0566,0.4092,"UEA",0.134732953776334,0.162504614488059,0.15670084769299
"cod4_HCR-C_Ftrgt-0.35_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.35,130000,"C",FALSE,FALSE,107000,54602.2807,45149.4982,54954.43,52987.5,41970,53315,0.04205,0.0318,0.0758,0.0288,0.041,0.185,0.032,0.121105623448436,0.24617728245537,0.150605458791732,172688.59340085,156534.788165091,173768.067060797,0.993,3,0,0,FALSE,0.350325269483804,0.299449935377728,0.35327852961139,0.1086,0.089,0.4644,"UEA",0.121269748275558,0.177607128368187,0.152866129886229
"cod4_HCR-C_Ftrgt-0.35_Btrigger-130000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.35,130000,"C",TRUE,TRUE,107000,54639.65584,43986.23782,57138.4498,52380.1,39400.35,55341.25,0.0423,0.0317,0.0784,0.0274,0.046,0.185,0.036,0.321219426951242,0.331109352029854,0.382001785365865,171876.279296064,156033.389495833,175162.1385591,0.993,3,0,0,FALSE,0.346490655340125,0.284441209636171,0.365284638792916,0.1107,0.0986,0.4632,"UEA",0.138383297737257,0.184991443624269,0.162184653735514
"cod4_HCR-C_Ftrgt-0.35_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.35,140000,"C",TRUE,TRUE,107000,54628.54007,43821.44108,57139.31138,52375.35,39222.15,55438.5,0.0373,0.0278,0.0698,0.0238,0.043,0.185,0.033,0.319417608599481,0.350024904104014,0.376218803147108,172755.933149507,159298.34487829,176148.046662598,0.994,2,0,0,FALSE,0.343972772486942,0.275918519491588,0.362887686497285,0.1706,0.1458,0.5058,"UEA",0.143757156491842,0.201912552096314,0.169598266417503
"cod4_HCR-C_Ftrgt-0.35_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.35,150000,"C",FALSE,FALSE,107000,54580.0748,44840.2598,54927.6398,53509.5,41568,53736.5,0.0327,0.0239,0.061,0.022,0.032,0.185,0.026,0.131869087389989,0.292525328418399,0.163300590910291,174708.348932484,163091.148329009,175742.857538401,0.996,2,0,0,FALSE,0.347336884556839,0.283932345881282,0.350907714475071,0.2344,0.1946,0.5354,"UEA",0.132327679187404,0.209435308355615,0.167663904748631
"cod4_HCR-C_Ftrgt-0.35_Btrigger-150000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.35,150000,"C",TRUE,TRUE,107000,54606.36993,43656.40416,57081.74368,52297.35,39139.15,55569.25,0.03335,0.025,0.0624,0.021,0.038,0.185,0.03,0.316874040594937,0.362207830313366,0.371232290875564,174033.167346061,162527.075901933,177446.729212461,0.997,2,0,0,FALSE,0.341005784453986,0.267807994712772,0.360512508922545,0.2377,0.2114,0.5388,"UEA",0.150772453673506,0.214988857898683,0.178950764525489
"cod4_HCR-C_Ftrgt-0.35_Btrigger-160000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.35,160000,"C",TRUE,TRUE,107000,54574.83759,43489.05172,56971.61458,52097.15,39043.8,55284.45,0.02985,0.0213,0.0584,0.0184,0.034,0.185,0.027,0.314447214004063,0.377569256913339,0.367068666703476,175885.293745696,165566.16507759,178875.566668112,0.997,2,0,0,FALSE,0.337250128484497,0.258937218254001,0.356091181237335,0.3114,0.2782,0.5674,"UEA",0.157089901142592,0.228606379765089,0.189411175862123
"cod4_HCR-C_Ftrgt-0.35_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.35,170000,"C",FALSE,FALSE,107000,54515.8811,44488.5102,54720.3184,54270.5,40570,54294.5,0.0264,0.0175,0.0552,0.0154,0.021,0.185,0.017,0.14861124167607,0.332516220529348,0.181314498132217,178492.041538531,168829.326844539,178876.214380116,0.997,2,0,0,FALSE,0.34143660094713,0.267282468996003,0.34479946480949,0.3852,0.3412,0.5922,"UEA",0.149461281841901,0.236353661133286,0.187772561038284
"cod4_HCR-C_Ftrgt-0.35_Btrigger-170000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.35,170000,"C",TRUE,TRUE,107000,54535.54306,43314.88532,56813.63746,51978.25,38352.55,54783.6,0.0264,0.0176,0.0556,0.0148,0.026,0.185,0.021,0.312804753008271,0.392964011733564,0.363533428118708,178210.934748733,168237.804487567,180445.12386152,0.998,2,0,0,FALSE,0.332437703034181,0.251201266358851,0.351146755532144,0.3873,0.3566,0.5902,"UEA",0.165251164882163,0.239623234626728,0.200698112124799
"cod4_HCR-C_Ftrgt-0.35_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.35,180000,"C",FALSE,FALSE,107000,54472.3815,44282.977,54556.5824,54371,40025.5,54372,0.02325,0.0142,0.0524,0.0122,0.018,0.185,0.015,0.155425380227954,0.352241960848636,0.191886566694866,180900.537614799,171696.451675848,181000.542458239,0.998,2,0,0,FALSE,0.337092388364473,0.260007860044838,0.340604838220536,0.4588,0.424,0.6184,"UEA",0.155717176151788,0.250103872387486,0.199389162874225
"cod4_HCR-C_Ftrgt-0.35_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.35,180000,"C",TRUE,TRUE,107000,54491.01875,43123.5312,56618.7853,51847.35,37773.45,54331.55,0.02345,0.0144,0.053,0.012,0.022,0.185,0.017,0.310522490933003,0.41630038973446,0.360783587519741,180874.550111899,170675.555188813,182194.718265873,0.998,2,0,0,FALSE,0.32774902895593,0.244013282992336,0.345847964403937,0.4549,0.4388,0.6202,"UEA",0.173361537564152,0.2535594803147,0.212284746228529
"cod4_HCR-C_Ftrgt-0.35_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.35,190000,"C",FALSE,FALSE,107000,54427.3924,44067.7454,54353.133,54146,39467,54308,0.0201,0.0104,0.0504,0.0092,0.015,0.185,0.012,0.164212496766726,0.374938715178002,0.20230482619405,183800.271367607,173873.019547645,183114.401252513,0.999,2,0,0,FALSE,0.332223209160059,0.253014444901684,0.335910461418427,0.5303,0.5008,0.6526,"UEA",0.164303625484347,0.265740498214753,0.210667534555823
"cod4_HCR-C_Ftrgt-0.35_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.35,190000,"C",TRUE,TRUE,107000,54441.02909,42911.78534,56394.40858,51947,37065.7,53939.1,0.02065,0.0113,0.0508,0.0092,0.017,0.185,0.014,0.308413891483308,0.434488114766432,0.359236224857417,183472.643899149,173177.987581708,184536.737284322,0.998,2,0,0,FALSE,0.322004934678462,0.235915708589774,0.339113801889594,0.5263,0.5174,0.6498,"UEA",0.18201679625015,0.266170040669989,0.223495372475659
"cod4_HCR-C_Ftrgt-0.36_Btrigger-110000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.36,110000,"C",FALSE,FALSE,107000,54664.5805,46092.4772,54942.692,52888.5,41570.5,53095,0.06055,0.0478,0.1036,0.043,0.054,0.185,0.047,0.116439313541364,0.188391742332467,0.147599902001091,166865.436984398,148592.610895278,167914.353127747,0.99,3,0,0,FALSE,0.361459134981227,0.321765227466458,0.363607033730225,0.0471,0.0392,0.145,"UEA",0.116247999514558,0.136389202218353,0.14827481036453
"cod4_HCR-C_Ftrgt-0.36_Btrigger-110000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.36,110000,"C",TRUE,TRUE,107000,54699.88076,44973.4689,57127.3384,52205.8,42446.4,55103.9,0.06335,0.0487,0.114,0.042,0.063,0.185,0.057,0.324409104659466,0.2,0.392712853761975,165863.136478812,146031.102623894,168414.674522789,0.992,3,0,0,FALSE,0.358956208235408,0.316193230830765,0.37697060781643,0.0455,0.0412,0.1562,"UEA",0.135600690888623,0.141234560639664,0.157298795967072
"cod4_HCR-C_Ftrgt-0.36_Btrigger-120000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.36,120000,"C",FALSE,FALSE,107000,54660.5152,45958.8676,55020.994,52972,42104,53263.5,0.0556,0.0444,0.0924,0.0412,0.051,0.185,0.046,0.120194626956602,0.213852554074589,0.150982030174572,167177.38562992,151149.350717559,168202.935701911,0.991,3,0,0,FALSE,0.360766512468775,0.316206027866286,0.36362871631593,0.0838,0.0678,0.421,"UEA",0.120232673758125,0.156171916056973,0.152429164093
"cod4_HCR-C_Ftrgt-0.36_Btrigger-120000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.36,120000,"C",TRUE,TRUE,107000,54698.8741,44819.2182,57205.68172,52331.35,40114.6,55286.05,0.0561,0.0455,0.0944,0.039,0.059,0.185,0.057,0.322247624034634,0.272569640770478,0.387074695320025,166244.29364293,150353.498093403,169326.432289696,0.993,3,0,0,FALSE,0.357572699017056,0.304035879981341,0.376430176138859,0.0835,0.0746,0.4202,"UEA",0.138371195943393,0.161641118998431,0.161598187154416
"cod4_HCR-C_Ftrgt-0.36_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.36,130000,"C",FALSE,FALSE,107000,54658.1453,45814.512,55067.0424,53227.5,42531.5,53522.5,0.0498,0.0411,0.0798,0.0372,0.045,0.185,0.04,0.12431056895795,0.243744217946417,0.155533821698423,167725.658229903,154623.665648334,168976.135742024,0.991,3,0,0,FALSE,0.359882002720811,0.308203948481922,0.363825308806712,0.1347,0.1102,0.4716,"UEA",0.124443604173616,0.17824357405662,0.158085008515291
"cod4_HCR-C_Ftrgt-0.36_Btrigger-130000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.36,130000,"C",TRUE,TRUE,107000,54696.20906,44652.11036,57241.36958,52410.15,39924.5,55442.85,0.05015,0.0411,0.0828,0.0356,0.054,0.185,0.049,0.31990016683604,0.3172188925327,0.381370094629549,166993.037702616,154132.933729626,170380.371651323,0.993,3,0,0,FALSE,0.355262025614291,0.293378854051025,0.37419778651515,0.1363,0.118,0.4752,"UEA",0.142975490141415,0.182686940858471,0.16810903806835
"cod4_HCR-C_Ftrgt-0.36_Btrigger-140000_TACconstr-TRUE_BB-FALSE.rds","cod4",0.36,140000,"C",TRUE,FALSE,107000,54653.0129,45659.2662,55059.9622,53430.5,42410.5,53723,0.04385,0.036,0.0712,0.0322,0.043,0.185,0.036,0.130545581818172,0.266778833726727,0.162162197469617,168709.146899543,158097.791868519,169823.947687178,0.993,3,0,0,NA,0.358207608869369,0.29962188800558,0.36245636348659,0.1994,0.167,0.5162,"UEA",0.130744558372135,0.191266386842928,0.16593702316744
"cod4_HCR-C_Ftrgt-0.36_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.36,140000,"C",TRUE,TRUE,107000,54683.7338,44480.85224,57226.38548,52440.1,39725.1,55503.4,0.04365,0.0356,0.073,0.0304,0.049,0.185,0.042,0.31818567606255,0.348936831056164,0.376045977960261,168156.609452212,157559.377565038,171516.361021457,0.994,3,0,0,FALSE,0.352596285973767,0.284270025510078,0.372014810142569,0.2025,0.1796,0.5198,"UEA",0.149361855507418,0.198500758095039,0.176732800227143
"cod4_HCR-C_Ftrgt-0.36_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.36,150000,"C",FALSE,FALSE,107000,54637.978,45495.7908,55000.6534,53789.5,42176,53988.5,0.0387,0.0313,0.0632,0.029,0.037,0.185,0.034,0.137386166791074,0.289004862318848,0.170254792944304,170059.263529039,161502.634114513,171310.548496704,0.994,2,0,0,FALSE,0.3556024218486,0.2916132241367,0.359862582963224,0.2731,0.2292,0.549,"UEA",0.137580455644628,0.207911769017349,0.175247991289916
"cod4_HCR-C_Ftrgt-0.36_Btrigger-150000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.36,150000,"C",TRUE,TRUE,107000,54663.90687,44309.5642,57148.76316,52321.5,39603.35,55500.55,0.03825,0.0302,0.0654,0.0272,0.044,0.185,0.041,0.315008305734219,0.360669126158623,0.371568987151412,169675.567345157,160789.266811327,172793.507937321,0.995,2,0,0,FALSE,0.348861044060186,0.275447912933717,0.368557031304972,0.2759,0.2456,0.5508,"UEA",0.156355865137233,0.2139363745686,0.18719536258583
"cod4_HCR-C_Ftrgt-0.36_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.36,160000,"C",FALSE,FALSE,107000,54612.3734,45323.0546,54895.6936,54167.5,41486,54243,0.0333,0.0246,0.0594,0.0246,0.032,0.185,0.031,0.145681177248663,0.309460435230638,0.179579302115278,172260.153367567,164471.621759218,172805.074940886,0.995,2,0,0,FALSE,0.352345965250489,0.282082715333371,0.356762442014346,0.3495,0.3024,0.5784,"UEA",0.145959629559641,0.221833652634459,0.185780678329478
"cod4_HCR-C_Ftrgt-0.36_Btrigger-160000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.36,160000,"C",TRUE,TRUE,107000,54637.64506,44136.25348,57016.75442,52166.65,39538.5,55109.5,0.0338,0.0254,0.0612,0.0232,0.04,0.185,0.035,0.314129475592575,0.375460839214612,0.367726201919852,171835.9270867,163865.181318093,174549.61154247,0.996,2,0,0,FALSE,0.344202939887983,0.266103236852539,0.363968145509394,0.3489,0.3186,0.5772,"UEA",0.164036858004889,0.226824860741478,0.198715885628544
"cod4_HCR-C_Ftrgt-0.36_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.36,170000,"C",FALSE,FALSE,107000,54582.5898,45138.1442,54741.0752,54434.5,40779,54384,0.0299,0.0211,0.0566,0.0208,0.027,0.185,0.026,0.154583997256979,0.330167196824933,0.19029931062191,174513.353401076,167394.328820266,174490.307271748,0.997,2,0,0,FALSE,0.348886784544702,0.273423885105086,0.352699778895104,0.4244,0.386,0.6024,"UEA",0.15494227966385,0.23369081324026,0.197735341783448
"cod4_HCR-C_Ftrgt-0.36_Btrigger-170000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.36,170000,"C",TRUE,TRUE,107000,54602.61266,43956.46784,56839.89606,51981.15,38841.7,54690.9,0.0298,0.0214,0.057,0.0194,0.032,0.185,0.031,0.311831813064357,0.391533991916531,0.364621320682249,174339.222490112,166667.149480545,176114.739103828,0.997,2,0,0,FALSE,0.339328972318389,0.257921899838501,0.359119596015246,0.4238,0.4006,0.6048,"UEA",0.173232723420735,0.240198970611915,0.210521510615124
"cod4_HCR-C_Ftrgt-0.36_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.36,180000,"C",FALSE,FALSE,107000,54549.0664,44935.9696,54547.9706,54372.5,40259.5,54395.5,0.02595,0.0168,0.0532,0.017,0.02,0.185,0.021,0.163550900851902,0.350223195926921,0.201387724428756,177267.957642353,169866.251385502,176620.039774757,0.998,2,0,0,FALSE,0.343587022047692,0.265354535951791,0.347897669688799,0.498,0.4666,0.634,"UEA",0.163911357611983,0.248612873984522,0.209930625652176
"cod4_HCR-C_Ftrgt-0.36_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.36,180000,"C",TRUE,TRUE,107000,54565.11182,43760.65098,56624.55096,52039.5,38219,54164.05,0.0263,0.0175,0.0542,0.016,0.026,0.185,0.026,0.310367844999974,0.412557426378894,0.362662313883664,176984.146974465,169184.443906947,177978.663633417,0.998,2,0,0,FALSE,0.3339416078265,0.249919913590414,0.352158745094783,0.4942,0.4816,0.6328,"UEA",0.181178122819387,0.251221972104725,0.222667560558719
"cod4_HCR-C_Ftrgt-0.36_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.36,190000,"C",FALSE,FALSE,107000,54509.3032,44709.324,54337.3308,54124.5,39801,54127,0.0229,0.0139,0.052,0.0118,0.018,0.185,0.015,0.171694243403055,0.373581410524388,0.212391774255,180195.561023895,172235.244080912,179040.419594944,0.999,2,0,0,FALSE,0.338409344222947,0.257721860677782,0.341859379192053,0.563,0.542,0.6632,"UEA",0.171682663544501,0.263106491762307,0.221791070936895
"cod4_HCR-C_Ftrgt-0.36_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.36,190000,"C",TRUE,TRUE,107000,54519.80406,43541.82404,56390.54582,52093.9,37543.45,53897.2,0.02275,0.0135,0.0522,0.0118,0.02,0.185,0.018,0.309009230070911,0.433072779173396,0.361631968278289,180082.171066326,171424.687070482,180558.772008196,0.998,2,0,0,FALSE,0.328401812536146,0.241530154740073,0.344586086041072,0.5638,0.5608,0.6644,"UEA",0.189940413729339,0.264874991069011,0.233859038933009
"cod4_HCR-C_Ftrgt-0.37_Btrigger-110000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.37,110000,"C",FALSE,FALSE,107000,54705.8269,46758.5142,55016.9532,52926,42225.5,53155,0.0693,0.0578,0.1088,0.0528,0.066,0.185,0.058,0.119976777561282,0.187140700978631,0.151572171180948,161999.195233055,146588.378726501,163138.855485095,0.987,3,0,0,FALSE,0.371110316745501,0.331433588317567,0.37383437242433,0.0611,0.049,0.1526,"UEA",0.119819393558319,0.136141261086452,0.152500250771921
"cod4_HCR-C_Ftrgt-0.37_Btrigger-110000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.37,110000,"C",TRUE,TRUE,107000,54739.63529,45631.7368,57205.86186,52244.35,42446.4,55114.15,0.07475,0.0638,0.119,0.0524,0.087,0.185,0.072,0.323067904470471,0.2,0.391378629637039,161036.358266119,144692.622458471,163868.4938644,0.989,4,0,0,FALSE,0.368473403951663,0.323719494617684,0.387236701989585,0.0601,0.0544,0.1594,"UEA",0.139052502710348,0.140422233131784,0.161700696915738
"cod4_HCR-C_Ftrgt-0.37_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.37,130000,"C",FALSE,FALSE,107000,54702.7472,46468.5704,55121.8028,53306,43054,53604,0.05805,0.0507,0.0854,0.0454,0.057,0.185,0.049,0.128720048700248,0.242184793190043,0.161225446412883,163236.029725102,152764.802862569,164167.394912117,0.99,3,0,0,FALSE,0.369318621876587,0.31707327785145,0.373272676137433,0.1633,0.1378,0.4832,"UEA",0.12876530031793,0.17631988969664,0.164275203720332
"cod4_HCR-C_Ftrgt-0.37_Btrigger-130000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.37,130000,"C",TRUE,TRUE,107000,54734.50977,45296.31786,57305.43866,52513,40526.75,55456.75,0.06,0.0534,0.0886,0.0446,0.069,0.185,0.065,0.319418244567587,0.30290436880395,0.381125366839159,162518.341312969,152370.284218903,165916.231938434,0.992,3,0,0,FALSE,0.364164867270458,0.301945697375626,0.38375885195215,0.1678,0.146,0.4864,"UEA",0.148299933517684,0.181863712324533,0.174674568333078
"cod4_HCR-C_Ftrgt-0.37_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.37,140000,"C",FALSE,FALSE,107000,54696.8208,46307.2802,55098.6876,53642,42835,53875,0.05135,0.0445,0.0748,0.0416,0.05,0.185,0.049,0.135893485704507,0.265898500907831,0.168772921440367,164425.377104085,156576.59671581,165568.06049451,0.991,3,0,0,FALSE,0.366877920966814,0.30806706412873,0.371845684854205,0.2345,0.1948,0.5282,"UEA",0.136106053042334,0.189785093393591,0.173195601323555
"cod4_HCR-C_Ftrgt-0.37_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.37,140000,"C",TRUE,TRUE,107000,54725.70082,45117.00488,57270.47332,52489.9,40247.05,55620.4,0.05175,0.0456,0.0762,0.0396,0.058,0.185,0.054,0.316498736403527,0.34103737094412,0.37630926670949,163792.597169045,155705.72482307,167001.96583911,0.992,3,0,0,FALSE,0.360723295649656,0.292658111998355,0.381336933555111,0.2344,0.2106,0.5306,"UEA",0.155570717157362,0.197000959247268,0.184604211945974
"cod4_HCR-C_Ftrgt-0.37_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.37,150000,"C",FALSE,FALSE,107000,54685.0487,46138.9498,55018.2804,54036,42470,54137,0.04465,0.0376,0.0672,0.0362,0.043,0.185,0.041,0.143399563355918,0.287302434583339,0.177760727938822,166230.40476886,159836.314025052,166890.463995565,0.992,2,0,0,FALSE,0.364114139221945,0.298493528496268,0.368485933286863,0.3113,0.2644,0.5612,"UEA",0.143402560774374,0.207181184123734,0.183565080058998
"cod4_HCR-C_Ftrgt-0.37_Btrigger-150000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.37,150000,"C",TRUE,TRUE,107000,54709.27901,44939.5388,57175.18176,52320.1,40116.75,55393.55,0.0444,0.0374,0.0686,0.0342,0.051,0.185,0.049,0.315223962496317,0.360975752127421,0.372219120901583,165707.158228873,159119.711601514,168717.300667396,0.993,2,0,0,FALSE,0.355978251930442,0.283108098274346,0.376772854421844,0.3104,0.2802,0.5618,"UEA",0.162609093383073,0.213260808712191,0.196111650313122
"cod4_HCR-C_Ftrgt-0.37_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.37,160000,"C",FALSE,FALSE,107000,54665.4317,45960.6846,54892.8712,54411,41879,54309.5,0.0387,0.0308,0.0612,0.032,0.038,0.185,0.038,0.152409106429302,0.304796077294627,0.18822209306998,168402.593203811,162836.172287474,168511.723022167,0.994,2,0,0,FALSE,0.360073084555371,0.288927720970588,0.3655743708158,0.3855,0.3446,0.59,"UEA",0.152348620833784,0.221100179510522,0.19534191961966
"cod4_HCR-C_Ftrgt-0.37_Btrigger-160000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.37,160000,"C",TRUE,TRUE,107000,54686.05758,44760.17298,57026.52814,52150.05,39909.05,54958.2,0.03845,0.0312,0.0628,0.0286,0.044,0.185,0.043,0.312952293351918,0.376089811677057,0.36895859827143,168050.010771392,162242.279137988,170078.378027166,0.994,2,0,0,FALSE,0.351329694414657,0.273263217177625,0.37199916193469,0.3874,0.3592,0.5906,"UEA",0.170838316750703,0.226285233577162,0.208386560650676
"cod4_HCR-C_Ftrgt-0.37_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.37,170000,"C",FALSE,FALSE,107000,54644.3829,45772.202,54713.283,54563,41103.5,54536.5,0.03355,0.0247,0.0578,0.027,0.03,0.185,0.033,0.16181394179902,0.327338991429119,0.199833910243265,170859.893065372,165649.661358297,170445.210968408,0.996,2,0,0,FALSE,0.355612464516572,0.27947943060299,0.360833378246625,0.4616,0.427,0.614,"UEA",0.16230867391436,0.233554195541179,0.208328043378993
"cod4_HCR-C_Ftrgt-0.37_Btrigger-170000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.37,170000,"C",TRUE,TRUE,107000,54661.50373,44574.5023,56827.18072,52157.6,39374.5,54324.15,0.0338,0.0266,0.0586,0.0234,0.04,0.185,0.036,0.311506960637769,0.389411192461159,0.366494558463574,170646.03958617,165082.740289384,172025.981461981,0.996,2,0,0,FALSE,0.346349760356397,0.264668385801922,0.365892833544875,0.4588,0.4466,0.6162,"UEA",0.180620943553767,0.238606218142068,0.220951463101699
