file,OM,Ftrgt,Btrigger,HCR,TACconstr,BB,ObsRho,ObsSd,Ftrgt1,Blim,MSYBtrigger,catch_long,catch_short,catch_medium,catch_median_long,catch_median_short,catch_median_medium,risk1_full,risk1_long,risk1_short,risk1_medium,risk3_long,risk3_short,risk3_medium,iav_long,iav_short,iav_medium,iavTAC_long,iavTAC_short,iavTAC_medium,ssb_median_long,ssb_median_short,ssb_median_medium,fbar_median_long,fbar_median_short,fbar_median_medium,recovery_proportion,recovery_time,conv_failed,F_maxed,slope_long,slope_medium,slope_short
MP_saithe_HCR-A_Ftrgt-0.28_Btrigger-190000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.28,190000,A,FALSE,FALSE,-0.12,0.04,0.28,107297,149098,118381.898797012,93400.7516315832,113734.834788216,115808.759943848,91114.4404206119,110983.129857206,0.00065,0,0.0026,0,0,0.01,0,0.129788104086175,0.21250300850426,0.133077551958779,0.129686943745909,0.17896056204034,0.133717899318656,372692.100826581,277760.475250764,357226.404952217,0.271539615329359,0.264691979288671,0.266122459184571,1,1,,0,0.0112,0.0166,0.153
MP_saithe_HCR-A_Ftrgt-0.28_Btrigger-210000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.28,210000,A,FALSE,FALSE,-0.12,0.04,0.28,107297,149098,118386.564555389,93201.3802487597,113843.901781471,115889.087973096,91780.935461044,111319.744435514,6e-04,0,0.0024,0,0,0.01,0,0.130783760537311,0.224972865146816,0.133906342206509,0.130601619387312,0.192464935215772,0.134369867882232,372853.78103497,280375.253185029,358003.551833558,0.271371751104941,0.263347799512702,0.26585410032056,1,1,,0,0.0252,0.03,0.2312
MP_saithe_HCR-A_Ftrgt-0.28_Btrigger-220000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.28,220000,A,FALSE,FALSE,-0.12,0.04,0.28,107297,149098,118387.385138707,93069.960866967,113910.337165528,115944.912557644,92153.3462808115,111442.564445403,6e-04,0,0.0024,0,0,0.01,0,0.131545414673349,0.230332213000483,0.135485014971555,0.131391100900739,0.199854352469789,0.135612648420064,373003.945098301,282460.915192023,358792.471731746,0.271281694072493,0.261764144274939,0.265785657950702,1,1,,0,0.0356,0.0416,0.271
MP_saithe_HCR-A_Ftrgt-0.28_Btrigger-230000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.28,230000,A,FALSE,FALSE,-0.12,0.04,0.28,107297,149098,118387.159455938,92918.6849609621,113977.23730233,116044.493280466,92514.277526104,111696.324838102,6e-04,0,0.0024,0,0,0.01,0,0.133095301598655,0.237825001889746,0.136062475550176,0.133068249147987,0.207458241241082,0.136464601238123,373258.19663921,284421.845083415,359700.055230251,0.271250665427019,0.260435292926348,0.265627163846958,1,1,,0,0.0477,0.0542,0.3108
MP_saithe_HCR-A_Ftrgt-0.28_Btrigger-240000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.28,240000,A,FALSE,FALSE,-0.12,0.04,0.28,107297,149098,118382.854427225,92747.6961416641,114041.802323492,116184.791533932,92822.803207057,111854.115124918,6e-04,0,0.0024,0,0,0.01,0,0.134147498740656,0.245221986918643,0.137910114966716,0.134067619988346,0.214917789331868,0.138466848580097,373838.784226802,286437.810705473,360449.165729588,0.271082606517401,0.258441981114938,0.265491173693022,1,1,,0,0.0632,0.0728,0.3504
MP_saithe_HCR-A_Ftrgt-0.28_Btrigger-250000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.28,250000,A,FALSE,FALSE,-0.12,0.04,0.28,107297,149098,118374.310280607,92557.9008558875,114099.280820672,116382.164114086,93404.0199714385,112001.318772101,6e-04,0,0.0024,0,0,0.01,0,0.135969318470213,0.252682321196228,0.140128891282266,0.135948343606824,0.219437327653644,0.14043882316595,374560.84382084,288748.695270783,361592.240413177,0.270801662763609,0.256992814543707,0.265302072233703,1,1,,0,0.0833,0.0962,0.3916
MP_saithe_HCR-A_Ftrgt-0.28_Btrigger-260000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.28,260000,A,FALSE,FALSE,-0.12,0.04,0.28,107297,149098,118360.362468771,92352.3794756851,114144.651840227,116547.435322884,93888.711211996,112163.642027441,5e-04,0,0.002,0,0,0.01,0,0.137725101434342,0.262805825825872,0.142176420637443,0.13790383679853,0.228012141111318,0.142478017207622,375216.173943906,291319.48116013,362522.638780127,0.270478238507857,0.255318627347519,0.2649585834289,1,1,,0,0.1056,0.1204,0.4264
MP_saithe_HCR-A_Ftrgt-0.28_Btrigger-270000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.28,270000,A,FALSE,FALSE,-0.12,0.04,0.28,107297,149098,118342.992638557,92128.3999075764,114180.863615798,116748.229683851,94273.2255090084,112412.316213865,5e-04,0,0.002,0,0,0.01,0,0.140684971514063,0.27551006665611,0.145782110088259,0.140956808727177,0.237702436323652,0.146329393311534,376027.491406967,294016.753630439,364020.840449741,0.27000511409438,0.253118931220207,0.264676510208599,1,1,,0,0.1285,0.1478,0.4582
MP_saithe_HCR-A_Ftrgt-0.28_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.28,2e+05,A,FALSE,FALSE,-0.12,0.04,0.28,107297,149098,118384.797666625,93312.3206044186,113784.381458675,115827.619342565,91452.738207705,111107.798951285,6e-04,0,0.0024,0,0,0.01,0,0.130170512600527,0.217441075071488,0.133700677680135,0.13005251218771,0.183973378136379,0.133897852759686,372736.696897712,279187.292215463,357541.634029755,0.271444499911388,0.264256761710423,0.265861517502694,1,1,,0,0.0174,0.023,0.191
MP_saithe_HCR-A_Ftrgt-0.29_Btrigger-140000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.29,140000,A,FALSE,FALSE,-0.12,0.04,0.29,107297,149098,118709.421135353,95391.9753783401,114161.679449687,116010.726282952,91976.1486481224,111404.556757986,0.00085,0,0.0034,0,0,0.01,0,0.132913960596746,0.189724997414067,0.135301445386802,0.132953534464814,0.162399866381605,0.135780052329123,359070.10133783,270451.839198441,344790.321685396,0.281381017822495,0.276184395247428,0.27574853061419,1,1,,0,0.0011,0.0014,0.0402
MP_saithe_HCR-A_Ftrgt-0.29_Btrigger-150000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.29,150000,A,FALSE,FALSE,-0.12,0.04,0.29,107297,149098,118710.14271403,95369.7894185409,114178.30418275,116015.169749943,92012.8817649322,111432.775670865,0.00075,0,0.003,0,0,0.01,0,0.132956289040667,0.191579396614728,0.135271873798227,0.132965684900837,0.164450096639627,0.135694668090858,359071.040436643,270966.886181987,344913.351524353,0.281412175909591,0.27613122513737,0.275753355498341,1,1,,0,0.0022,0.0042,0.054
MP_saithe_HCR-A_Ftrgt-0.29_Btrigger-160000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.29,160000,A,FALSE,FALSE,-0.12,0.04,0.29,107297,149098,118711.376023183,95340.2492893138,114197.690363767,116012.013693844,92136.7933894591,111439.812450879,7e-04,0,0.0028,0,0,0.01,0,0.132992491795097,0.194574220645157,0.135142343868162,0.133025137058978,0.166068370722619,0.135671347462859,359071.872279118,271616.813815106,345056.234326091,0.281412877915023,0.276000867184224,0.275733436447863,1,1,,0,0.0041,0.0062,0.073
MP_saithe_HCR-A_Ftrgt-0.29_Btrigger-170000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.29,170000,A,FALSE,FALSE,-0.12,0.04,0.29,107297,149098,118712.509774268,95299.1997428843,114224.567454716,116025.334845262,92331.6700495891,111493.950683984,7e-04,0,0.0028,0,0,0.01,0,0.133032774346643,0.198400339896566,0.135379271556478,0.133055144244113,0.169514033964418,0.136121474831417,359095.720649729,272183.509730385,345281.528092569,0.281348806477232,0.275716808932971,0.275668359876609,1,1,,0,0.0067,0.0094,0.0992
MP_saithe_HCR-A_Ftrgt-0.29_Btrigger-180000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.29,180000,A,FALSE,FALSE,-0.12,0.04,0.29,107297,149098,118714.404273972,95242.2684864886,114258.852981549,116044.214902808,92589.6450246771,111566.621974394,0.00065,0,0.0026,0,0,0.01,0,0.133122303238231,0.20338751383891,0.136236547282221,0.133110875015925,0.174080698866361,0.136505622364179,359107.702743967,273148.525879346,345476.945695586,0.281258242573667,0.275145633100728,0.275618543524001,1,1,,0,0.0113,0.016,0.126
MP_saithe_HCR-A_Ftrgt-0.29_Btrigger-190000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.29,190000,A,FALSE,FALSE,-0.12,0.04,0.29,107297,149098,118717.009755465,95168.9532951982,114298.938194564,116087.940214915,92850.0966589459,111679.727074305,0.00065,0,0.0026,0,0,0.01,0,0.133495149368931,0.208293750103304,0.136886370717114,0.133459096172899,0.178248868576139,0.137072101467531,359154.419566564,274203.480539939,345712.376129384,0.281213093450819,0.274433291677808,0.275506620168957,1,1,,0,0.0174,0.0226,0.1576
MP_saithe_HCR-A_Ftrgt-0.29_Btrigger-210000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.29,210000,A,FALSE,FALSE,-0.12,0.04,0.29,107297,149098,118718.334369112,94957.1390211099,114407.255643619,116222.520063969,93583.6911614676,111960.271933235,6e-04,0,0.0024,0,0,0.01,0,0.134775673011331,0.221136131710826,0.137837364558572,0.134743010831834,0.192666902301432,0.138624783956074,359517.21650771,276425.456626788,346935.858094805,0.281023849916422,0.272718185379101,0.275227880701754,1,1,,0,0.0365,0.041,0.2404
MP_saithe_HCR-A_Ftrgt-0.29_Btrigger-220000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.29,220000,A,FALSE,FALSE,-0.12,0.04,0.29,107297,149098,118717.120419812,94819.4085614676,114466.421576956,116372.537749713,93946.1696253765,112105.944775663,6e-04,0,0.0024,0,0,0.01,0,0.135914477887097,0.227720599103574,0.139197279295052,0.135899143308139,0.20217194221413,0.139758317495054,359895.182110711,278761.416266622,347571.762607202,0.28095619048991,0.27077575180177,0.275081003630325,1,1,,0,0.0485,0.0544,0.2806
MP_saithe_HCR-A_Ftrgt-0.29_Btrigger-230000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.29,230000,A,FALSE,FALSE,-0.12,0.04,0.29,107297,149098,118712.130424031,94663.7406528736,114523.720764124,116533.137966352,94435.9125001438,112223.989299376,6e-04,0,0.0024,0,0,0.01,0,0.136880469898428,0.235063277426205,0.140675935391662,0.136856798236875,0.209022775881317,0.141185090163483,360284.610296833,280634.932154421,348370.253206514,0.280829170745565,0.269627637687121,0.275018744468047,1,1,,0,0.0661,0.0734,0.3196
MP_saithe_HCR-A_Ftrgt-0.29_Btrigger-240000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.29,240000,A,FALSE,FALSE,-0.12,0.04,0.29,107297,149098,118702.993856222,94487.2782299311,114572.852604047,116690.719163798,94802.9701885317,112432.536400147,6e-04,0,0.0024,0,0,0.01,0,0.139192950388684,0.24127200410628,0.142942254778586,0.139126964940482,0.215565114970516,0.143662858026847,360856.313851361,282871.433933919,349282.660358487,0.280399890469479,0.267567461433993,0.274877697518509,1,1,,0,0.0863,0.0982,0.3598
MP_saithe_HCR-A_Ftrgt-0.29_Btrigger-250000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.29,250000,A,FALSE,FALSE,-0.12,0.04,0.29,107297,149098,118688.532902751,94295.1203565979,114607.407235779,116892.689234677,95187.8194098073,112609.656544429,6e-04,0,0.0024,0,0,0.01,0,0.141257842023065,0.250671528525598,0.146344533767959,0.141335639234369,0.22115257231576,0.147016669681974,361744.412370792,285178.856171984,350351.244786285,0.279992163750764,0.26604362887007,0.274522170616041,1,1,,0,0.1089,0.1232,0.4042
MP_saithe_HCR-A_Ftrgt-0.29_Btrigger-260000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.29,260000,A,FALSE,FALSE,-0.12,0.04,0.29,107297,149098,118671.357657109,94081.247854892,114636.379366657,117145.490011541,95596.5894312792,112823.505882816,6e-04,0,0.0024,0,0,0.01,0,0.14403546941268,0.260829052074972,0.149188035540912,0.144229801836412,0.230243628592581,0.149506998217467,362772.165134579,287528.750051711,351552.06097914,0.279610086100641,0.263840604740904,0.274078545627485,1,1,,0,0.1328,0.1476,0.4414
MP_saithe_HCR-A_Ftrgt-0.29_Btrigger-270000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.29,270000,A,FALSE,FALSE,-0.12,0.04,0.29,107297,149098,118647.09277682,93845.7131509556,114664.539884233,117357.484656087,95877.8319646219,113242.972460635,5e-04,0,0.002,0,0,0.01,0,0.147144438368715,0.273715036282096,0.152744652386994,0.147969946287547,0.238508837189693,0.153180535261027,363983.906894885,290083.79730895,352881.073828506,0.279166544237438,0.261384017229239,0.273536911545763,1,1,,0,0.1588,0.1758,0.4746
MP_saithe_HCR-A_Ftrgt-0.29_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.29,2e+05,A,FALSE,FALSE,-0.12,0.04,0.29,107297,149098,118717.756045578,95074.8059164818,114349.099837531,116142.062594836,93133.5427175021,111805.65117113,0.00065,0,0.0026,0,0,0.01,0,0.134132939453197,0.212656778772779,0.137241894063253,0.134055201267551,0.18557058249929,0.137445594055186,359331.617741186,275148.166160962,346318.439357683,0.281172474722207,0.273587568428301,0.275362307495174,1,1,,0,0.0255,0.0296,0.1988
MP_saithe_HCR-A_Ftrgt-0.3_Btrigger-140000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.3,140000,A,FALSE,FALSE,-0.12,0.04,0.3,107297,149098,118990.889259492,97095.6073395554,114656.693345677,116218.892774206,93440.2867186831,111790.459873723,0.00085,0,0.0034,0,0,0.01,0,0.135707219521356,0.184943540396029,0.138144574586099,0.135672193138985,0.161259221323197,0.138461802704052,346349.891964414,266413.642361218,333823.531025969,0.29099024293876,0.285714462863575,0.285080636302401,1,1,,0,0.0025,0.0036,0.0428
MP_saithe_HCR-A_Ftrgt-0.3_Btrigger-150000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.3,150000,A,FALSE,FALSE,-0.12,0.04,0.3,107297,149098,118991.296307412,97073.0026619374,114671.796656035,116248.241273522,93497.5735770744,111848.72162935,8e-04,0,0.0032,0,0,0.01,0,0.13581866894618,0.18682107104336,0.138211254696917,0.135790033662197,0.163907931500041,0.138691186665805,346361.410489738,266832.325643371,334022.235032698,0.29098556630674,0.285675507204275,0.285080636302401,1,1,,0,0.0042,0.0058,0.0556
MP_saithe_HCR-A_Ftrgt-0.3_Btrigger-160000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.3,160000,A,FALSE,FALSE,-0.12,0.04,0.3,107297,149098,118991.530694224,97042.7300401496,114691.094647891,116284.549241556,93566.3120183977,111882.418814994,8e-04,0,0.0032,0,0,0.01,0,0.135885191367171,0.189572001376569,0.138239395761453,0.135842731855252,0.165660211139926,0.138560479917923,346368.038028452,267298.413127083,334104.751222552,0.290954608110807,0.285529682043689,0.285089168420452,1,1,,0,0.0064,0.0088,0.0754
MP_saithe_HCR-A_Ftrgt-0.3_Btrigger-170000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.3,170000,A,FALSE,FALSE,-0.12,0.04,0.3,107297,149098,118992.842953852,96999.5817866855,114716.280743888,116306.117422473,93890.8804080662,111900.766497274,7e-04,0,0.0028,0,0,0.01,0,0.136043107464932,0.193137851850249,0.138797620941782,0.13612529957242,0.169071035771349,0.139076156452197,346404.570528467,267998.469728885,334267.434248061,0.290923662145264,0.285207349345949,0.285077602254053,1,1,,0,0.0113,0.0148,0.103
MP_saithe_HCR-A_Ftrgt-0.3_Btrigger-180000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.3,180000,A,FALSE,FALSE,-0.12,0.04,0.3,107297,149098,118995.207179762,96938.0531346997,114749.475213965,116401.999347605,94065.0337576842,111953.737264538,0.00065,0,0.0026,0,0,0.01,0,0.136444912276209,0.198623578334594,0.139256366430192,0.136462158514805,0.173950081753631,0.139430631967894,346459.085855737,269405.606303788,334345.220630507,0.290862163606431,0.284860449683274,0.285025728973686,1,1,,0,0.017,0.0216,0.1308
MP_saithe_HCR-A_Ftrgt-0.3_Btrigger-190000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.3,190000,A,FALSE,FALSE,-0.12,0.04,0.3,107297,149098,118995.841143416,96858.8383987824,114790.810397126,116455.504291206,94294.4262115545,112145.542687613,0.00065,0,0.0026,0,0,0.01,0,0.136952138817667,0.203872225538721,0.14007093505634,0.136773793226719,0.18030045788933,0.140367013138474,346528.749629313,270504.221317673,334675.518324162,0.290808935560454,0.284133158766396,0.284951805514838,1,1,,0,0.0248,0.0298,0.1658
MP_saithe_HCR-A_Ftrgt-0.3_Btrigger-210000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.3,210000,A,FALSE,FALSE,-0.12,0.04,0.3,107297,149098,118993.693792147,96633.3287783162,114891.090906278,116582.750138624,95128.1220051382,112363.167788362,6e-04,0,0.0024,0,0,0.01,0,0.139040506785312,0.217175115517022,0.141809700623848,0.138906054795102,0.194055525662591,0.142309755325807,347055.513551366,272540.495927146,335770.89268522,0.290731717777502,0.281710787155852,0.284743973254267,1,1,,0,0.049,0.0534,0.2504
MP_saithe_HCR-A_Ftrgt-0.3_Btrigger-220000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.3,220000,A,FALSE,FALSE,-0.12,0.04,0.3,107297,149098,118988.377103495,96489.204975407,114942.614349239,116748.689009972,95663.2528422471,112517.741050574,6e-04,0,0.0024,0,0,0.01,0,0.140365936811307,0.223729588781962,0.143846660222415,0.140285917345888,0.20312375991616,0.144122226982764,347492.861162113,274400.869591399,336391.089469838,0.290452456177643,0.279903755651603,0.28461100227503,1,1,,0,0.0667,0.0716,0.2894
MP_saithe_HCR-A_Ftrgt-0.3_Btrigger-230000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.3,230000,A,FALSE,FALSE,-0.12,0.04,0.3,107297,149098,118978.87548907,96328.597706756,114983.816476603,116903.595522676,96292.3757652926,112815.034332062,6e-04,0,0.0024,0,0,0.01,0,0.142250047839585,0.228607207803286,0.146043109167553,0.1422015925142,0.211140864806297,0.146800375653647,348189.382069832,276582.435175139,337477.722798395,0.290058093913337,0.27870367016707,0.284240378169572,1,1,,0,0.0872,0.0984,0.3314
MP_saithe_HCR-A_Ftrgt-0.3_Btrigger-240000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.3,240000,A,FALSE,FALSE,-0.12,0.04,0.3,107297,149098,118966.247768889,96147.2657046252,115012.184495206,117113.872799366,96743.9871009076,113047.163576138,6e-04,0,0.0024,0,0,0.01,0,0.143815697444027,0.236011003421918,0.149070054802698,0.14386287791187,0.217268434762776,0.150152474499212,349377.975430559,278702.877472272,338265.312836901,0.289700140733147,0.276137382855462,0.283930420304823,1,1,,0,0.1118,0.124,0.3728
MP_saithe_HCR-A_Ftrgt-0.3_Btrigger-250000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.3,250000,A,FALSE,FALSE,-0.12,0.04,0.3,107297,149098,118948.769913591,95945.7475634542,115033.274230141,117359.549456829,97181.4990837939,113279.559069826,6e-04,0,0.0024,0,0,0.01,0,0.147458203187062,0.249199066559354,0.152036395262278,0.147828197066684,0.224418147869797,0.153224859402723,350109.880136792,280715.120091156,339900.989700443,0.289459489712234,0.274336332200393,0.283427019721284,1,1,,0,0.1349,0.1486,0.419
MP_saithe_HCR-A_Ftrgt-0.3_Btrigger-260000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.3,260000,A,FALSE,FALSE,-0.12,0.04,0.3,107297,149098,118923.767036239,95721.5252607457,115054.773372901,117605.391916186,97416.0741854712,113659.846599903,6e-04,0,0.0024,0,0,0.01,0,0.151020827630711,0.260490888205683,0.156348203281493,0.151776590480248,0.232555030173566,0.156806924434526,351066.393934342,283192.21791756,341756.876112582,0.28894098480901,0.272398125599181,0.282818308811673,1,1,,0,0.162,0.178,0.4562
MP_saithe_HCR-A_Ftrgt-0.3_Btrigger-270000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.3,270000,A,FALSE,FALSE,-0.12,0.04,0.3,107297,149098,118895.660832198,95479.2928332026,115061.647417215,117957.6658533,97310.256582348,114031.24670053,6e-04,0,0.0024,0,0,0.01,0,0.154952752146987,0.273784351368254,0.161758397558645,0.155991995694215,0.239076835932287,0.162354268343521,352360.348652085,286106.417960073,343296.628366929,0.288312709291449,0.27002808598097,0.28184115491759,1,1,,0,0.1896,0.2122,0.4876
MP_saithe_HCR-A_Ftrgt-0.3_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.3,2e+05,A,FALSE,FALSE,-0.12,0.04,0.3,107297,149098,118995.542710396,96757.6297312458,114839.968732474,116525.695601762,94663.6285719499,112241.152806568,0.00065,0,0.0026,0,0,0.01,0,0.137704036701937,0.209796023508076,0.141074101293817,0.137704036701937,0.186695008321639,0.141197597545923,346879.244577561,271562.356709177,335236.475217829,0.290771115041514,0.283062370946033,0.284824793450466,1,1,,0,0.0367,0.039,0.207
MP_saithe_HCR-A_Ftrgt-0.31_Btrigger-140000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.31,140000,A,FALSE,FALSE,-0.12,0.04,0.31,107297,149098,119217.489529047,98735.0929383071,115078.912035618,116416.704867241,94942.4165218059,111990.89873665,0.00085,0,0.0034,0,0,0.01,0,0.138988790218073,0.1819284865751,0.141003639173189,0.138995694776096,0.161389271547753,0.141476606370478,334122.958950361,262771.228216214,323276.816796079,0.300553174678705,0.295459403297116,0.294530143334526,1,1,,0,0.004,0.0046,0.0438
MP_saithe_HCR-A_Ftrgt-0.31_Btrigger-150000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.31,150000,A,FALSE,FALSE,-0.12,0.04,0.31,107297,149098,119217.550806475,98712.3917505435,115093.268400113,116423.0634144,95028.4725162209,112087.055973238,0.00085,0,0.0034,0,0,0.01,0,0.139152945933988,0.183362959700008,0.141003639173189,0.13918950658347,0.163699238473673,0.141418957804662,334124.692401591,263166.898261838,323369.971712367,0.300530903672769,0.295327492605486,0.294529267914754,1,1,,0,0.0061,0.0076,0.0572
MP_saithe_HCR-A_Ftrgt-0.31_Btrigger-160000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.31,160000,A,FALSE,FALSE,-0.12,0.04,0.31,107297,149098,119218.387659806,98680.1746408045,115110.629928547,116430.309326454,95220.5223474316,112230.099568677,8e-04,0,0.0032,0,0,0.01,0,0.139364452852526,0.185911079466792,0.141596050826725,0.139402771296234,0.165925622202729,0.141857705451801,334195.237458272,263548.318499095,323431.666651126,0.300512737565668,0.295167255935292,0.294528455253792,1,1,,0,0.011,0.0138,0.0798
MP_saithe_HCR-A_Ftrgt-0.31_Btrigger-170000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.31,170000,A,FALSE,FALSE,-0.12,0.04,0.31,107297,149098,119220.453218658,98632.0463331431,115134.816632271,116494.436584096,95470.1631743442,112254.309202728,0.00075,0,0.003,0,0,0.01,0,0.13996129005768,0.188719591878963,0.141893395709036,0.139977526805161,0.169043317105528,0.142199998840973,334226.647451228,263819.947282926,323510.123981112,0.300441460846687,0.294555818913761,0.29451835280411,1,1,,0,0.0166,0.021,0.1088
MP_saithe_HCR-A_Ftrgt-0.31_Btrigger-180000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.31,180000,A,FALSE,FALSE,-0.12,0.04,0.31,107297,149098,119220.998858371,98565.5180008228,115168.719401459,116544.210030117,95625.4327026333,112332.099721966,0.00075,0,0.003,0,0,0.01,0,0.140455865725327,0.192254043913296,0.143270682742354,0.140455865725327,0.174336945294132,0.143376432073344,334328.188120255,264827.896603739,323804.254713614,0.300431442872312,0.29424838227333,0.294413001650045,1,1,,0,0.0245,0.028,0.137
MP_saithe_HCR-A_Ftrgt-0.31_Btrigger-190000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.31,190000,A,FALSE,FALSE,-0.12,0.04,0.31,107297,149098,119220.319349692,98478.2413229172,115210.819538711,116624.842688338,95780.5288144195,112370.729546483,0.00065,0,0.0026,0,0,0.01,0,0.140941357837101,0.198960211138034,0.143983479860028,0.140991983322283,0.178649497449024,0.144406854202464,334669.136602541,266013.960129043,324329.057716751,0.300404617705493,0.293657341958795,0.294403252114916,1,1,,0,0.0364,0.0372,0.173
MP_saithe_HCR-A_Ftrgt-0.31_Btrigger-210000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.31,210000,A,FALSE,FALSE,-0.12,0.04,0.31,107297,149098,119213.595070428,98236.6773180613,115298.475583616,116949.339861332,96799.6667227724,112751.414021113,0.00065,0,0.0026,0,0,0.01,0,0.144091678533629,0.211915375379822,0.146095583546169,0.144016495882731,0.194985309691044,0.146914417949848,335488.82488687,268779.840361158,325335.902142466,0.30005313583216,0.291068575127977,0.294065814867373,1,1,,0,0.066,0.0698,0.2586
MP_saithe_HCR-A_Ftrgt-0.31_Btrigger-220000_TACconstr-FALSE_BB-FALSE_ObsRho--0.12_ObsSd-0.04.rds,MP_saithe,0.31,220000,A,FALSE,FALSE,-0.12,0.04,0.31,107297,149098,119204.061837789,98088.1790869557,115333.632298247,117109.211667424,97376.082802071,112968.856788535,6e-04,0,0.0024,0,0,0.01,0,0.145859796522958,0.219671070880237,0.148217902833255,0.145805526699601,0.206738966023489,0.149319381711442,336203.468736709,270212.696096091,326255.536279489,0.299633037468281,0.289139609775929,0.29357134411999,1,1,,0,0.0872,0.0962,0.2992
